編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPSNMLPKKHOFFAE28CC,,8.82,集合住宅,鋼骨構造、鋼骨鋼筋混凝土構造、鋼筋混凝土造,107年9月4日,二十八層,
RPSNMLPKKHOFFAE28CC,,31.25,本共有部分之項目有防空避難室兼停車空間、專用出入口緩衝空間、停車空間、車道、管委會使用空間、管道間、大廳兼梯廳、門廊、樓梯間、防災中心、梯廳、中繼機械室、機械室、水箱、機械設備區、陽台、雨遮等１７項。,鋼骨構造、鋼骨鋼筋混凝土構造、鋼筋混凝土造,107年9月4日,二十八層,
RPQNMLPKKHOFFAE08CC,6,121.91,住家用,鋼筋混凝土造,102年6月4日,十五層,
RPQNMLPKKHOFFAE08CC,6,17.43,住家用,鋼筋混凝土造,102年6月4日,十五層,
RPQNMLPKKHOFFAE08CC,6,89.21,本共有部分之項目有防空避難室、停車空間、電樓梯間、機械室、水箱、管委會使用空間、門廊、車道等８項。,鋼筋混凝土造,102年6月4日,十五層,
RPOPMLPKKHOFFAE08CC,10,43.11,住家用,鋼筋混凝土造,98年3月25日,十五層,
RPOPMLPKKHOFFAE08CC,10,19.98,共有部份,鋼筋混凝土造,98年3月25日,十五層,
RPPPMLPKKHOFFAE18CC,10,218.83,商業用,鋼筋混凝土造,97年11月4日,十九層,
RPSPMLPKKHOFFAE48CC,39,47.38,,鋼筋混凝土造,68年12月5日,十二層,
RPTPMLPKKHOFFAE58CC,4,52.92,住家用,鋼筋混凝土造,104年7月3日,十五層,
RPTPMLPKKHOFFAE58CC,4,8.71,住家用,鋼筋混凝土造,104年7月3日,十五層,
RPTPMLPKKHOFFAE58CC,4,41.68,本共有部分之項目有防空避難室兼停車空間、騎樓、門廊、管委會、樓梯間、門廳、車道、水箱、機械室等９項。,鋼筋混凝土造,104年7月3日,十五層,
RPOQMLPKKHOFFAE18CC,14,91.87,住家用,鋼筋混凝土造,94年5月31日,十五層,
RPOQMLPKKHOFFAE18CC,14,55.21,共有部份,鋼筋混凝土造,94年5月31日,十五層,
RPQNMLPKKHOFFBE18CC,29,7.87,,鋼筋混凝土造,78年11月9日,十二層,
RPROMLOKKHOFFBE28CC,37,25.41,,鋼筋混凝土造,71年2月26日,十二層,
RPROMLOKKHOFFBE28CC,37,3.80,,鋼筋混凝土造,71年2月26日,十二層,
RPPOMLOKKHOFFBE08CC,1,40.63,集合住宅,鋼筋混凝土造,107年6月21日,十五層,
RPPOMLOKKHOFFBE08CC,1,4.63,集合住宅,鋼筋混凝土造,107年6月21日,十五層,
RPPOMLOKKHOFFBE08CC,1,22.21,共有部份,鋼筋混凝土造,107年6月21日,十五層,
RPPNMLPKKHOFFBE08CC,10,28.91,住家用,鋼筋混凝土造,97年9月19日,十三層,
RPPNMLPKKHOFFBE08CC,10,9.46,住家用,鋼筋混凝土造,97年9月19日,十三層,
RPPNMLPKKHOFFBE08CC,10,9.48,共有部份,鋼筋混凝土造,97年9月19日,十三層,
RPPNMLPKKHOFFBE08CC,10,10.68,共有部份,鋼筋混凝土造,97年9月19日,十三層,
RPPNMLPKKHOFFBE08CC,10,32.81,共有部份,鋼筋混凝土造,97年9月19日,十三層,
RPXNMLOKKHOFFBE78CC,9,148.57,住家用,鋼筋混凝土造,98年10月5日,十五層,
RPXNMLOKKHOFFBE78CC,9,25.48,住家用,鋼筋混凝土造,98年10月5日,十五層,
RPXNMLOKKHOFFBE78CC,,97.33,本共有部分之項目有防空避難室、停車空間、電樓梯間、管理委員室使用空間、車道、外廊、門廊、門廳、梯廳、機械室、水箱等十一項。,鋼筋混凝土造,,十五層,
RPSNMLPKKHOFFBE38CC,30,431.30,,鋼筋混凝土造,78年7月14日,七層,
RPPOMLPKKHOFFCE28CC,12,100.84,住家用,鋼筋混凝土結構造,95年11月21日,十五層,
RPPOMLPKKHOFFCE28CC,12,67.34,共有部份,鋼筋混凝土結構造,95年11月21日,十五層,
RPOPMLOKKHOFFCE18CC,13,78.35,住家用,鋼筋混凝土造,94年12月28日,十五層,
RPOPMLOKKHOFFCE18CC,13,5.54,住家用,鋼筋混凝土造,94年12月28日,十五層,
RPOPMLOKKHOFFCE18CC,13,62.23,共有部份,鋼筋混凝土造,94年12月28日,十五層,
RPQOMLOKKHOFFCE28CC,1,55.85,集合住宅,鋼筋混凝土,107年6月20日,十六層,
RPQOMLOKKHOFFCE28CC,1,8.19,集合住宅,鋼筋混凝土,107年6月20日,十六層,
RPQOMLOKKHOFFCE28CC,1,18.10,本共有部分之項目有梯廳、樓梯間、水箱、機械室等４項。,鋼筋混凝土,107年6月20日,十六層,
RPQOMLOKKHOFFCE28CC,1,40.67,本共有部分之項目有防空避難室兼停車空間、梯廳、車道、警衛室、管委會使用空間等５項。,鋼筋混凝土,107年6月20日,十六層,
RPOOMLOKKHOFFGE48CC,39,64.32,住家用,鋼筋混凝土造,68年11月15日,四層,
RPRNMLPKKHOFFGE78CC,26,178.61,住家用,鋼筋混凝土造,81年9月24日,七層,
RPSOMLPKKHOFFGE98CC,7,112.30,集合住宅,鋼筋混凝土造,101年6月5日,十四層,
RPSOMLPKKHOFFGE98CC,7,67.90,本共有部分之項目有：防空避難室兼停車空間、停車空間、門廊、安全梯、緊急升降機、梯廳、排煙室、電梯、污水控制室、發電機室、門廳、進排風管道、過樑、廁所、社區活動室、管理站、活動室、社區教室、警衛室、走廊、管委會使用空間、樓梯間、水箱、電梯機械房等項。,鋼筋混凝土造,101年6月5日,十四層,
RPWNMLPKKHOFFGE66CC,47,76.63,住商用,加強磚造,60年9月2日,二層,
RPWNMLOKKHOFFGE56CC,11,327.29,店舖、住宅、樓梯間、屋脊裝飾物,鋼筋混凝土,96年12月27日,四層,
RPWNMLOKKHOFFGE56CC,11,347.18,店舖、住宅、樓梯間、屋脊裝飾物,鋼筋混凝土,96年12月27日,四層,
RPTPMLPKKHOFFBE68CC,48,39.93,住家用,加強磚造,59年11月4日,二層,
RPRPMLPKKHOFFBE48CC,48,40.19,住家用,加強磚造,59年11月4日,二層,
RPUNMLPKKHOFFBE58CC,40,53.36,,鋼筋混凝土造,68年6月5日,五層,
RPQQMLPKKHOFFBE48CC,3,44.21,住家用,鋼筋混凝土造,104年10月23日,十五層,
RPQQMLPKKHOFFBE48CC,3,7.58,住家用,鋼筋混凝土造,104年10月23日,十五層,
RPQQMLPKKHOFFBE48CC,3,42.55,共有部份,鋼筋混凝土造,104年10月23日,十五層,
RPQNMLSKKHOFFIE56CC,2,258.77,店舖,鋼骨造,106年5月2日,一層,
RPSNMLSKKHOFFAE58CC,29,87.00,商業用,鋼筋混凝土造,79年2月16日,十二層,
RPSQMLSKKHOFFBE98CC,26,26.41,住家用,鋼筋混凝土造,82年4月9日,十二層,
RPQPMLSKKHOFFAE58CC,27,77.09,住家用,鋼筋混凝土造,80年12月6日,十二層,
RPRNMLSKKHOFFDE78CC,6,84.39,住家用,鋼筋混凝土造,101年9月27日,十五層,
RPRNMLSKKHOFFDE78CC,6,63.52,共有部份,鋼筋混凝土造,101年9月27日,十五層,
RPRPMLSKKHOFFAE68CC,3,35.83,集合住宅,鋼筋混凝土,104年10月7日,十五層,
RPRPMLSKKHOFFAE68CC,3,6.78,集合住宅,鋼筋混凝土,104年10月7日,十五層,
RPRPMLSKKHOFFAE68CC,3,40.59,本共有部分之項目有防空避難室、停車空間、樓梯間、機械室、水箱、垃圾暫存空間、管委會使用空間、門廳等８項,鋼筋混凝土,104年10月7日,十五層,
RPOOMLTKKHOFFDE68CC,24,92.82,住家用,鋼筋混凝土造,84年7月19日,二十三層,
RPOOMLTKKHOFFDE68CC,24,46.11,見使用執照,鋼筋混凝土造,84年7月19日,二十三層,
RPPNMLTKKHOFFCE58CC,62,161.60,住商用,磚造,45年10月30日,三層,
RPSNMLTKKHOFFCE88CC,36,74.58,,鋼筋混凝土造,72年6月29日,五層,
RPSNMLTKKHOFFCE88CC,36,6.28,,鋼筋混凝土造,72年6月29日,五層,
RPSNMLTKKHOFFCE88CC,36,5.00,,鋼筋混凝土造,72年6月29日,五層,
RPPNMLTKKHOFFAE38CC,14,80.08,住家用,鋼筋混凝土造,94年5月31日,十五層,
RPPNMLTKKHOFFAE38CC,14,34.25,共有部份,鋼筋混凝土造,94年5月31日,十五層,
RPQNMLTKKHOFFAE48CC,14,78.04,住家用,鋼筋混凝土造,94年5月31日,十五層,
RPQNMLTKKHOFFAE48CC,14,33.40,共有部份,鋼筋混凝土造,94年5月31日,十五層,
RPTUMLPKKHOFFEE86CC,11,229.24,住商用,鋼筋混凝土造,96年10月15日,五層,
RPRUMLPKKHOFFEE66CC,26,138.28,住家用,鋼筋混凝土造,81年12月11日,十四層,
RPOQMLSKKHOFFEE88CC,23,64.20,住家用,鋼筋混凝土造,84年10月27日,十五層,
RPOQMLSKKHOFFEE88CC,23,28.90,見使用執照,鋼筋混凝土造,84年10月27日,十五層,
RPQNMLQKKHOFFEE58CC,12,138.35,住家用,鋼筋混凝土造,96年7月11日,五層,
RPSNMLSKKHOFFEE98CC,12,45.60,辦公室,加強磚造,95年10月30日,二層,
RPQNMLPKKHOFFEE48CC,4,55.24,住家用,鋼筋混凝土造,103年11月4日,十五層,
RPQNMLPKKHOFFEE48CC,4,9.44,住家用,鋼筋混凝土造,103年11月4日,十五層,
RPQNMLPKKHOFFEE48CC,4,54.91,本共有部分之項目有防空避難室兼停車空間、門廊、門廳、管委員會使用空間、停車空間、車道、樓梯間、機械房、水箱等９項。,鋼筋混凝土造,103年11月4日,十五層,
RPSNMLQKKHOFFEE78CC,15,47.73,住家用,見使用執照,92年8月11日,十四層,
RPRNMLTKKHOFFAE58CC,12,76.45,住家用,鋼筋混凝土造,96年5月10日,十五層,
RPRNMLTKKHOFFAE58CC,12,44.27,防空避難室及停車空間、屋頂突出物、樓梯間、管理委員會使用空間,鋼筋混凝土造,96年5月10日,十五層,
RPWOMLTKKHOFFAE56CC,14,56.64,住家用,鋼筋混凝土造,93年8月5日,十四層,
RPWOMLTKKHOFFAE56CC,14,23.73,共有部份,鋼筋混凝土造,93年8月5日,十四層,
RPSNMLTKKHOFFBE78CC,41,86.46,,鋼筋混凝土造,67年7月12日,十二層,
RPSNMLTKKHOFFBE78CC,41,13.95,,鋼筋混凝土造,67年7月12日,十二層,
RPXNMLTKKHOFFBE66CC,58,112.92,,加強磚造,49年12月13日,二層,
RPUNMLTKKHOFFJE17CC,30,148.76,辦公室、自用車庫、廠房、員工餐廳、員工單身宿舍、廁所、研究室、梯間。,鋼鐵造、加強磚造、鋼骨造,78年3月17日,二層,
RPOOMLTKKHOFFEE78CC,4,61.90,住家用,鋼筋混凝土造,103年11月4日,十五層,
RPOOMLTKKHOFFEE78CC,4,33.59,本共有部分之項目有防空避難室兼停車空間、門廊、門廳、管委員會使用空間、停車空間、車道、樓梯間、機械房、水箱等９項。,鋼筋混凝土造,103年11月4日,十五層,
RPPOMLTKKHOFFEE88CC,5,50.38,住家用,鋼筋混凝土造,103年3月27日,十五層,
RPPOMLTKKHOFFEE88CC,5,5.87,住家用,鋼筋混凝土造,103年3月27日,十五層,
RPPOMLTKKHOFFEE88CC,5,58.54,本共有部分之項目有防空避難室兼停車空間、停車空間、梯間、門廳、門廊、管理委員會使用空間、走廊、立體架構投影、機械室、水箱、夾層、遮、陽台等１３項。,鋼筋混凝土造,103年3月27日,十五層,
RPOOMLTKKHOFFBE48CC,15,254.64,住商用,鋼筋混凝土造,92年11月28日,十四層,
RPRNMLKLKHOFFIE58CC,40,55.13,住家用,鋼筋混凝土造,68年3月27日,三層,
RPSNMLKLKHOFFGE48CC,7,59.42,集合住宅,鋼筋混凝土造,100年11月1日,十五層,
RPSNMLKLKHOFFGE48CC,7,5.87,集合住宅,鋼筋混凝土造,100年11月1日,十五層,
RPSNMLKLKHOFFGE48CC,7,33.74,共有部份,鋼筋混凝土造,100年12月5日,十五層,
RPTNMLKLKHOFFGE58CC,15,43.09,門廊、集合住宅,鋼筋混凝土造,92年10月10日,四層,
RPUNMLKLKHOFFIE88CC,3,107.44,集合住宅,鋼筋混凝土造,105年2月3日,十八層,
RPUNMLKLKHOFFIE88CC,3,10.98,集合住宅,鋼筋混凝土造,105年2月3日,十八層,
RPUNMLKLKHOFFIE88CC,3,97.01,共有部分之項目有防空避難室兼停車空間、頂蓋型開放空間、樓梯間、垃圾暫存室、管委會使用空間、車道、緩衝空間、防災中心、陽台、水箱、機械室等１１項,鋼筋混凝土造,105年2月3日,十八層,
RPPNMLKLKHOFFGE18CC,10,50.56,集合住宅,鋼筋混凝土,98年3月30日,十四層,
RPPNMLKLKHOFFGE18CC,10,11.09,集合住宅,鋼筋混凝土,98年3月30日,十四層,
RPPNMLKLKHOFFGE18CC,10,30.59,門廊、門廳、車道、防空避難室兼停車空間、進風口、停車空間、樓梯間、六米基地內通道、機械室、水箱、電樓梯間,鋼筋混凝土,98年3月30日,十四層,
RPVNMLKLKHOFFBE28CC,22,94.05,住家用,鋼筋混凝土造,86年4月21日,三十五層,
RPUNMLKLKHOFFBE18CC,27,106.72,商業用,鋼筋混凝土造,81年6月29日,二十五層,
RPUNMLKLKHOFFBE18CC,27,49.86,見使用執照,鋼筋混凝土造,81年6月29日,二十五層,
RPUOMLKLKHOFFCE38CC,20,87.56,住家用,鋼筋混凝土造,87年11月17日,二十六層,
RPUOMLKLKHOFFCE38CC,20,31.04,共有部份,鋼筋混凝土造,87年11月17日,二十六層,
RPXOMLKLKHOFFCE68CC,23,149.16,住商用,鋼筋混凝土造,84年10月26日,四層,
RPOPMLKLKHOFFCE87CC,21,39.18,住家用,鋼筋混凝土造,86年11月18日,四層,
RPROMLTKKHOFFDE98CC,27,69.67,住家用,鋼筋混凝土造,81年4月14日,五層,
RPROMLTKKHOFFDE98CC,27,13.69,見使用執照,鋼筋混凝土造,81年4月14日,五層,
RPXPMLKLKHOFFCE78CC,13,73.59,住家用,鋼筋混凝土造,94年10月28日,十層,
RPXPMLKLKHOFFCE78CC,13,7.60,住家用,鋼筋混凝土造,94年10月28日,十層,
RPXPMLKLKHOFFCE78CC,13,66.21,共有部份,鋼筋混凝土造,94年10月28日,十層,
