鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
中壢區,房地(土地+建物)+車位,桃園市中壢區育樂路36號之1號,38.54,住,,,1080122,土地1建物1車位1,一層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070822,155.89999999999998,3,2,2,有,有,9800000,69645,坡道平面,38.16,1600000,,RPWNMLOJLHOFFBH78CA,71.08,0.0,11.66,,
大溪區,土地,田心子段上田心子小段452-2地號,107.0,住,,,1080124,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5000000,46729,,0.0,0,,RPPNMLMKKHOFFCH97CA,0.0,0.0,0.0,,
大溪區,房地(土地+建物)+車位,桃園市大溪區仁善一街１０６巷１１號十樓,24.22,商,,,1071118,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061017,193.68,4,2,2,有,有,9000000,46225,坡道平面,30.35,1450000,,RPUNMLTKKHOFFCH56CA,102.68,0.0,8.42,,
楊梅區,土地,二重溪段2-33地號,15.73,住,,,1071214,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,471000,29943,,0.0,0,,RPROMLMKKHOFFDH38CA,0.0,0.0,0.0,,
新屋區,土地,笨子港段榕樹下小段485地號,2500.0,,一般農業區,農牧用地,1080111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7486875,2995,,0.0,0,,RPQNMLNKKHOFFDH28CA,0.0,0.0,0.0,,
楊梅區,房地(土地+建物)+車位,桃園市楊梅區金山街275巷2號十一樓,26.34,住,,,1071217,土地3建物1車位2,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050901,217.62,3,2,2,有,有,8430000,38737,坡道平面,0.0,0,,RPROMLNKKHOFFDH48CA,90.69,0.0,8.34,,
新屋區,房地(土地+建物),桃園市新屋區新榮路１７４號,58.12,其他,,,1071230,土地3建物1車位0,全,二層,透天厝,住家用,加強磚造,0690812,98.52,2,3,2,有,無,3500000,35526,,0.0,0,包含公共設施保留地之交易。；,RPSNMLQKKHOFFDH78CA,94.96,3.56,0.0,,
大園區,房地(土地+建物),桃園市大園區溪海路543號,665.2,,特定農業區,甲種建築用地,1071219,土地1建物1車位0,全,二層,透天厝,見其他登記事項,鋼筋混凝土造,0970822,305.05,7,2,3,有,無,17000000,55729,,0.0,0,,RPPNMLNKKHOFFEH28CA,274.76,1.2,29.09,,
蘆竹區,房地(土地+建物),桃園市蘆竹區興中街160巷1號,57.59,住,,,1080107,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0880422,194.8,4,2,2,有,無,9600000,49281,,0.0,0,,RPQNMLSKKHOFFEH88CA,176.43,5.44,12.93,,
大園區,房地(土地+建物),桃園市大園區國際路一段６９７巷１０９弄１０號,107.05,,一般農業區,甲種建築用地,1080108,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0830811,252.47,5,3,4,有,無,10000000,39609,,0.0,0,,RPQPMLPLKHOFFEH88CA,219.74,32.73,0.0,,
蘆竹區,房地(土地+建物),桃園市蘆竹區南竹路五段２７１號,40.18,商,,,1071219,土地2建物1車位0,全,三層,透天厝,住家用,加強磚造,0750530,102.41,6,2,3,有,無,3500000,34176,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPVNMLQJLHOFFEH56CA,93.07,0.0,9.34,,
八德區,房地(土地+建物)+車位,桃園市八德區廣豐路９５號二樓,23.11,住,,,1071223,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040609,162.63,3,2,2,有,有,9700000,61853,坡道平面,29.25,1450000,,RPPNMLSKKHOFFFH88CA,81.76,0.0,9.38,,
八德區,房地(土地+建物),桃園市八德區中華路４３號十一樓,9.22,住,,,1080110,土地1建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970425,70.78,2,1,1,有,有,3730000,52699,,0.0,0,,RPQNMLKLKHOFFFH28CA,42.88,0.95,3.49,,
八德區,房地(土地+建物),桃園市八德區中華路３３２號七樓之２,7.04,住,,,1071221,土地1建物1車位0,七層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850803,68.8,2,2,1,有,有,3100000,45058,,0.0,0,,RPXNMLKLKHOFFFH98CA,49.58,0.0,3.34,,
平鎮區,房地(土地+建物),桃園市平鎮區中豐路山頂段３６６巷３２號,78.28,農,,,1071229,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0701230,116.84,8,2,3,有,無,4600000,39370,,0.0,0,,RPPNMLKLKHOFFGH28CA,116.84,0.0,0.0,,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區復旦路二段１５０巷２７３號七樓,37.22,住,,,1061205,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071128,181.68,3,2,2,有,無,12660000,75346,坡道平面,34.89,1600000,,RPQOMLMKLHOFFGH68CA,90.13,0.0,9.0,,
龜山區,土地,陳厝段970地號,2806.4,農,,,1071222,土地23建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,713,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPSNMLMKKHOFFHH78CA,0.0,0.0,0.0,,
龜山區,房地(土地+建物),桃園市龜山區光?鷏穭d禧新城37號三樓,30.12,住,,,1071213,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920821,165.0,3,2,2,有,有,6320000,38303,,0.0,0,,RPTNMLMKKHOFFHH88CA,101.2,0.0,13.57,,
桃園區,房地(土地+建物)+車位,桃園市桃園區同安街１３號１２樓,21.21,住,,,1071228,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970424,148.12,3,2,2,有,有,9000000,66197,坡道平面,31.8,1300000,含增建或未登記建物。；,RPQPMLSKKHOFFAH78DA,69.29,2.78,11.34,,
中壢區,土地,中寮段68-1地號,111.39,其他,,,1071219,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1566000,14059,,0.0,0,,RPXNMLSKKHOFFBH76DA,0.0,0.0,0.0,,
中壢區,房地(土地+建物)+車位,桃園市中壢區永園路412號九樓之1,25.52,住,,,1071209,土地1建物1車位2,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051003,202.57,3,2,2,有,有,11000000,67393,坡道平面,62.2,1540000,,RPQNMLQJLHOFFBH48DA,83.06,0.0,10.35,,
中壢區,房地(土地+建物)+車位,桃園市中壢區永園路412號七樓之1,24.98,住,,,1080108,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051003,171.49,3,2,2,有,有,10100000,66529,坡道平面,31.1,760000,,RPSNMLQJLHOFFBH68DA,83.06,0.0,10.35,,
龜山區,房地(土地+建物),桃園市龜山區萬壽路一段396巷4號14樓之5,6.96,住,,,1080115,土地1建物1車位0,十四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840126,75.0,2,1,1,有,有,4380000,58400,,0.0,0,,RPRNMLNKKHOFFHH88DA,64.32,0.0,4.02,,
桃園區,房地(土地+建物)+車位,桃園市桃園區大業路一段１８號四樓之２,35.57,住,,,1080110,土地2建物1車位2,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0910502,213.48,3,2,2,有,有,10000000,46841,坡道平面,0.0,0,,RPSOMLOKLHOFFAH68EA,117.46,0.0,10.56,,
桃園區,房地(土地+建物),桃園市桃園區文康街１０５號,24.25,住,,,1080115,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0680903,63.32,2,1,1,有,無,5000000,78964,,0.0,0,,RPOPMLQLLHOFFAH68EA,63.32,0.0,0.0,,
楊梅區,土地,民生段108地號,56.65,住,,,1080123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,235262,4153,,0.0,0,畸零地買賣、交易總價包含買方負擔土地增值稅35262元。,RPXNMLTKMHOFFDH37EA,0.0,0.0,0.0,,
觀音區,房地(土地+建物),桃園市觀音區仁德街１６１號二樓,15.29,,工業區,丁種建築用地,1070407,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070913,72.58,2,1,1,有,無,3650000,50289,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPQPMLKKNHOFFBH48EA,50.6,4.33,6.79,,
觀音區,土地,草漯段1399-2地號,169.33,其他,,,1080125,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,17717,,0.0,0,本案為重劃土地，交地後補償費買方收取,RPQWMLNLOHPFFBH17EA,0.0,0.0,0.0,,
大園區,房地(土地+建物),桃園市大園區中正東路二段４４５號,157.0,,特定農業區,甲種建築用地,1080123,土地1建物1車位0,全,二層,透天厝,住商用,見其他登記事項,0850115,194.32,3,1,2,有,無,12500000,64327,,0.0,0,,RPOOMLNLKHOFFEH58EA,184.9,0.0,9.42,,
蘆竹區,土地,羊稠段626地號,33.49,住,,,1071231,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4186250,125000,,0.0,0,,RPWNMLMKLHOFFEH56EA,0.0,0.0,0.0,,
桃園區,房地(土地+建物),桃園市桃園區鎮江街４９號二樓之４,8.47,住,,,1080129,土地1建物1車位0,二層,六層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0700622,36.91,1,1,1,有,無,1000000,27093,,0.0,0,有民情風俗因素之交易。；,RPOOMLTKLHOFFAH78EA,28.08,0.0,0.0,,
桃園區,房地(土地+建物),桃園市桃園區大興西路一段１９１巷１０弄４之２號,39.25,住,,,1080118,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701221,106.66,3,1,1,有,無,4600000,43128,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPRNMLOKKHOFFAH38EA,87.6,0.0,19.06,,
桃園區,房地(土地+建物),桃園市桃園區中州街131巷7-2號,25.05,商,,,1071208,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711102,88.10000000000001,0,0,0,無,無,2880000,32690,,0.0,0,,RPPNMLKKNHOFFAH08EA,84.48,0.0,0.0,,
中壢區,房地(土地+建物),桃園市中壢區龍東路６６之２９號二樓,25.55,住,,,1080123,土地1建物1車位0,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810626,117.97,3,2,2,有,有,4800000,40688,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPQNMLOKKHOFFBH38EA,86.85,0.0,10.7,,
龜山區,房地(土地+建物),桃園市龜山區南上路４１巷２弄２號４樓,20.2,住,,,1080104,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700720,83.13,3,2,1,有,無,3600000,43306,,0.0,0,,RPTNMLSKKHOFFHH96DA,83.13,0.0,0.0,,
龜山區,房地(土地+建物),桃園市龜山區明成街２１２之５號４樓,10.4,住,,,1080114,土地1建物1車位0,四層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0961122,38.28,1,1,1,有,有,1800000,47022,,0.0,0,含增建或未登記建物。,RPUNMLSKKHOFFHH07DA,20.97,0.72,2.05,,
平鎮區,房地(土地+建物),桃園市平鎮區中豐路２０６號１８樓之７,5.09,住,,,1080121,土地1建物1車位0,十八層,十八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860501,41.28,1,1,1,有,有,1780000,43120,,0.0,0,,RPPOMLSKKHOFFGH56DA,24.98,0.0,3.13,,
平鎮區,房地(土地+建物),桃園市平鎮區太平西路２０７巷１８號,61.11,,鄉村區,乙種建築用地,1071231,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0830426,185.67,4,2,3,有,無,4230000,22782,,0.0,0,,RPQOMLSKKHOFFGH66DA,167.05,8.7,9.92,,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區中正三路１１１號５樓,23.86,商,,,1071128,土地1建物1車位1,五層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040511,225.83,3,2,2,有,有,10360000,45875,坡道平面,41.85,0,,RPUNMLMLKHOFFGH09DA,117.33,0.0,13.78,,
蘆竹區,房地(土地+建物),桃園市蘆竹區南福街１１７號１４樓之３,4.98,住,,,1071125,土地1建物1車位0,十四層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0920728,39.120000000000005,1,1,1,有,有,3850000,98415,,0.0,0,,RPVOMLSKKHOFFEH96DA,25.36,0.0,2.99,,
大園區,房地(土地+建物),桃園市大園區埔心村19鄰埔心９４之８號,77.29,,特定農業區,甲種建築用地,1080105,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0820922,176.26,5,2,4,有,無,5680000,32225,,0.0,0,含增建或未登記建物。土地使用分區:特定農業區甲種建築用地,RPUOMLTKKHOFFEH96DA,156.32,19.94,0.0,,
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區奉化路２５８巷４１號５樓,34.0,住,,,1071229,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950218,198.76999999999998,4,2,2,有,有,11850000,59617,坡道平面,0.0,1200000,含增建或未登記建物。,RPXNMLPLKHOFFEH86DA,103.81,2.33,20.38,,
八德區,房地(土地+建物),桃園市八德區銀和街２７巷１弄１號７樓之６,16.18,住,,,1080104,土地1建物1車位0,七層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0870729,131.41,2,1,1,有,有,1335645,10164,,0.0,0,親友、員工或其他特殊關係間之交易。；內含土地增值稅35645元由買方負擔。,RPPOMLOKKHOFFFH68DA,95.49,0.0,11.35,,
桃園區,房地(土地+建物)+車位,桃園市桃園區大業路一段３３５之１號４樓,18.62,住,,,1071122,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950125,111.78999999999999,2,2,1,有,有,6680000,65293,坡道平面,27.86,1200000,含增建或未登記建物。,RPUPMLSKKHOFFAH56DA,54.27,1.11,7.07,,
桃園區,房地(土地+建物)+車位,桃園市桃園區民有東路2巷9號,65.44,住,,,1080122,土地1建物1車位1,全,三層,透天厝,住家用,鋼筋混凝土造,0931127,239.59,3,2,3,有,有,5455100,22768,坡道平面,47.39,0,親友、員工或其他特殊關係間之交易。；二親等間交易,RPWNMLMKKHOFFAH58DA,137.42,5.29,18.54,,
龜山區,土地,中興段204地號,47.33,商,,,1080107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4510275,95294,,0.0,0,,RPUNMLKLKHOFFHH88CA,0.0,0.0,0.0,,
龜山區,土地,興華段828地號,146.43,其他,,,1080123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,22900000,156389,,0.0,0,,RPXNMLRJLHOFFHH17CA,0.0,0.0,0.0,,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區復旦路二段１５０巷２７３號十樓,36.6,住,,,1050910,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071128,178.73,3,2,2,有,無,12800000,79700,坡道平面,31.93,1100000,,RPXNMLMKLHOFFGH66CA,90.13,0.0,9.0,,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區復旦路二段１５０巷２７７號十三樓,28.54,住,,,1070125,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071128,139.95,2,2,2,有,無,9720000,78241,坡道平面,34.89,1500000,,RPPOMLMKLHOFFGH58CA,64.52,1.91,5.22,,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區復旦路二段１５０巷２７５號五樓,28.54,住,,,1070710,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071128,139.95,2,2,2,有,無,9850000,80430,坡道平面,34.89,1400000,,RPWNMLLLLHOFFGH56CA,64.52,1.91,5.22,,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區中庸路２１２號四樓,21.92,住,,,1070420,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070928,168.20999999999998,3,2,2,有,無,7700000,45345,坡道平面,27.07,1300000,,RPTNMLOKKHOFFGH98CA,84.85,4.98,9.31,,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區中庸路２２０號二樓,20.04,住,,,1050518,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070928,155.95,3,2,2,有,無,8030000,51831,坡道平面,27.07,1350000,,RPUNMLOKKHOFFGH09CA,79.04,1.79,9.78,,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區高雙路１７號十一樓,17.32,住,,,1080102,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071023,131.62,2,2,1,有,有,6350000,53775,坡道平面,42.36,1550000,,RPOOMLOKKHOFFGH58CA,54.73,0.0,7.3,,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區高雙路７號九樓,21.06,住,,,1071205,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071023,155.70999999999998,3,2,1,有,有,7680000,54521,坡道平面,42.36,1500000,,RPPOMLOKKHOFFGH68CA,68.15,0.0,7.21,,
八德區,房地(土地+建物),桃園市八德區義勇街１５１號五樓,18.05,住,,,1071228,土地4建物1車位0,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840710,104.65,3,2,2,有,有,4500000,43000,,0.0,0,,RPVNMLTKKHOFFFH96CA,74.58,0.0,8.86,,
八德區,房地(土地+建物),桃園市八德區思源街74巷29號,52.8,住,,,1080108,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0870520,181.23,5,2,3,有,有,7880000,43481,,0.0,0,,RPQNMLMLKHOFFFH48CA,146.65,0.0,25.02,,
八德區,房地(土地+建物),桃園市八德區陸光街５０巷２４之２號十三樓,30.08,住,,,1071221,土地1建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881125,163.23,3,2,2,有,有,5750000,35226,,0.0,0,含增建或未登記建物。；,RPRNMLTKKHOFFFH56CA,100.61,0.0,10.22,,
八德區,房地(土地+建物)+車位,桃園市八德區金和路３６號十三樓,16.26,商,,,1071121,土地1建物1車位1,十三層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050412,211.48,3,2,2,有,有,15960000,75836,坡道平面,16.84,1200000,,RPOOMLNKKHOFFFH38CA,113.9,7.72,13.95,,
八德區,房地(土地+建物),桃園市八德區廣隆街１８５巷１之２號,28.02,住,,,1071208,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691118,68.08,3,2,1,有,無,2350000,34518,,0.0,0,,RPUOMLNKKHOFFFH98CA,68.08,0.0,0.0,,
八德區,房地(土地+建物)+車位,桃園市八德區大和路１０８號三樓,14.98,住,,,1080120,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981016,134.38,2,2,2,有,有,6380000,47477,坡道平面,32.21,0,,RPVNMLOKKHOFFFH09CA,68.3,1.96,4.13,,
蘆竹區,房地(土地+建物),桃園市蘆竹區南竹路五段１５２巷１１弄５號,125.37,住,,,1071225,土地3建物1車位0,全,二層,透天厝,住家用,加強磚造,0641008,127.4,7,2,2,有,無,9700000,76138,,0.0,0,,RPUNMLSJLHOFFEH66CA,127.4,0.0,0.0,,
大園區,房地(土地+建物)+車位,桃園市大園區大成路一段５３之１號十一樓,27.9,住,,,1071206,土地1建物1車位2,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040923,198.57999999999998,3,2,2,有,有,14700000,81267,坡道平面,53.38,2900000,,RPPNMLKKLHOFFEH08CA,86.14,0.0,9.07,,
蘆竹區,土地,長興段144地號,31.64,工,,,1080121,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,717750,22685,,0.0,0,,RPRNMLLLKHOFFEH38CA,0.0,0.0,0.0,,
蘆竹區,土地,長興段144地號,31.64,工,,,1080121,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,717750,22685,,0.0,0,,RPSNMLLLKHOFFEH48CA,0.0,0.0,0.0,,
大園區,土地,埔心段三塊厝小段658-3地號,45.9,,特定農業區,水利用地,1071219,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,347000,7560,,0.0,0,,RPQNMLKLKHOFFEH18CA,0.0,0.0,0.0,,
大園區,房地(土地+建物),桃園市大園區華興路一段２２號,107.91,農,,,1080102,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1041230,238.78,3,2,5,有,無,16000000,67007,,0.0,0,二連件。一樓為店舖。,RPPOMLNLKHOFFEH48CA,219.92,0.0,18.86,,
