編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPTNMLNKKHOFFCB87CA,5,72.24,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、停車空間、電信室、台電配電室、水箱、車道、機械室、樓梯間、昇降機道、排煙室、梯廳、緊急發電機室、電錶區、機車停車區、公共服務空間、資源回收室、門廳、頂蓋型開放空間、管委會使用空間等１９項。,鋼筋混凝土造,103年5月20日,十四層,
RPXNMLOKKHOFFCB38CA,4,102.25,集合住宅,鋼筋混凝土造,104年5月18日,十七層,十七層 陽台 雨遮
RPXNMLOKKHOFFCB38CA,4,83.43,本共有部分係依使用執照之建築概要表記載項目有：停車空間、梯廳兼排煙室、汙水機房、消防機房、安全梯、昇降機道、揚水機房、水箱、停車空間兼防空避難室、電信機房、發電機房、機車停車空間、防災中心、台電配電室、電錶室、受電箱室、管委會使用空間、垃圾儲存空間、梯廳、排煙室、樓梯間、機械室、水錶室、電梯機房等２４項。,鋼筋混凝土造,104年5月18日,十七層,
RPOOMLOKKHOFFCB57CA,8,67.10,住家用,鋼筋混凝土造,99年11月19日,二十四層,十一層 陽台 雨遮
RPOOMLOKKHOFFCB57CA,8,52.68,本共有部分之項目有停車空間、消防機房、污水機房、揚水機房、水箱、排煙室、梯廳、樓梯間、昇降機間、防空避難室兼停車空間、防災中心、台電配電室、電信室、緊急發電機房、電錶箱室、門廳、管委會空間、中繼機房、屋頂平台、電梯機房、機房等二十一項,鋼筋混凝土造,99年11月19日,二十四層,
RPSPMLOKKHOFFCB08CA,25,78.87,住家用,鋼筋混凝土造,83年4月27日,八層,七層 陽台 花台
RPSPMLOKKHOFFCB08CA,25,64.53,共有部份,鋼筋混凝土造,83年4月27日,八層,
RPTPMLOKKHOFFCB18CA,10,82.22,店舖、辦公室、人行道,鋼筋混凝土造,97年7月11日,十二層,一層 二層 陽台 騎樓 雨遮
RPTPMLOKKHOFFCB18CA,10,20.34,共用,鋼筋混凝土造,97年7月11日,十二層,
RPQNMLQKKHOFFCB87CA,15,87.15,住家用,ＲＣ造,93年2月9日,十四層,八層 陽台 雨遮
RPQNMLQKKHOFFCB87CA,15,41.79,共用,ＲＣ造,93年2月9日,十四層,
RPQRMLPKKHOFFCB18CA,22,102.45,住家用,鋼筋混凝土造,86年7月18日,十四層,九層 陽台 花台
RPQRMLPKKHOFFCB18CA,22,32.95,共有部份,鋼筋混凝土造,86年7月18日,十四層,
RPQRMLPKKHOFFCB18CA,22,6.65,共有部份,鋼筋混凝土造,86年7月18日,十四層,
RPOPMLLLKHOFFCB47CA,43,61.60,住家用,加強磚造,64年8月6日,二層,一層 二層
RPRPMLMLKHOFFCB87CA,5,92.61,集合住宅、機械室,鋼筋混凝土造,102年9月4日,十二層,四層 陽台 雨遮
RPRPMLMLKHOFFCB87CA,5,60.82,本共有部分係依使用執照之建築概要表記載項目有停車空間、樓梯間、昇降機間、機房、汽車昇降機、防空避難室兼停車空間、水箱、人行道、管理室、梯廳、門廊、車道、樓梯、電梯機房等十四項。,鋼筋混凝土造,102年9月4日,十二層,
RPPNMLNLKHOFFBB47CA,48,157.16,商業用,加強磚造,60年2月26日,三層,一層 二層 三層 地下層
RPPNMLPJLHOFFCB67CA,25,88.50,住家用,鋼筋混凝土造,83年5月23日,十二層,六層 陽台 花台
RPPNMLPJLHOFFCB67CA,25,.91,商業用,鋼筋混凝土造,83年5月23日,十二層,
RPPNMLPJLHOFFCB67CA,25,16.36,共有部份,鋼筋混凝土造,83年5月23日,十二層,
RPPNMLPJLHOFFCB67CA,25,22.82,共有部份,鋼筋混凝土造,83年5月23日,十二層,
RPVPMLMLKHOFFCB28CA,5,39.06,住家用,鋼筋混凝土造,102年10月17日,十四層,三層 陽台 雨遮
RPVPMLMLKHOFFCB28CA,5,24.79,本共有部分之項目有停車空間、污水機房、消防機房、梯廳、樓梯間、排煙室、水箱、電信室、防空避難室兼停車空間、台電配電室、緊急發電機室、人行道、門廳、梯間、外廊、車道、電梯機房、垃圾儲藏室、儲藏室、休閒室、遊戲室、會議室等二十二項。,鋼筋混凝土造,102年10月17日,十四層,
RPXNMLKLKHOFFBB97CA,,82.47,集合住宅,鋼筋混凝土造,107年9月7日,十五層,九層 陽台
RPXNMLKLKHOFFBB97CA,,21.19,本共有部份係依使用執照之建築概要表記載項目有：樓梯間，昇降機間，梯廳兼排煙室，梯廳，水箱，機械室等６項,鋼筋混凝土造,107年9月7日,十五層,
RPXNMLKLKHOFFBB97CA,,39.98,本共有部份係依使用執照之建築概要表記載項目有：防空避難室兼停車空間，台電配電室，車道，發電機室，樓梯間，昇降機間，梯廳兼排煙室，停車空間，電信室，水箱，消防機房，污水機房，門廳，管委會使用空間，垃圾貯藏空間等１５項,鋼筋混凝土造,107年9月7日,十五層,
RPSNMLMKKHOFFDB77CA,40,119.24,商業用,加強磚造,68年5月28日,二層,一層 二層 騎樓 見其他登記事項
RPURMLNKKHOFFDB48CA,34,313.22,住商用,鋼筋混凝土造,74年3月12日,三層,一層 二層 三層 陽台 騎樓 地下層 見其他登記事項
RPVQMLTKKHOFFBB88CA,1,95.34,集合住宅,鋼筋混凝土造,107年5月2日,十一層,六層 陽台 雨遮
RPVQMLTKKHOFFBB88CA,1,85.81,本共有部分係依使用執照之建築概要表記載項目有：梯廳，昇降機，樓梯間，發電機房，電信室，防空避難室兼停車空間，台電配電室，電錶區，車道，消防機房，水箱，停車空間，管委會使用空間，空調機房，門廊，水錶室，機房等１７項,鋼筋混凝土造,107年5月2日,十一層,
RPPNMLPKKHOFFEB87CA,,229.66,住宅,鋼筋混凝土造,107年7月26日,四層,一層 二層 三層 四層 陽台
RPVOMLSKKHOFFCB68CA,4,180.89,集合住宅,鋼筋混凝土造,104年1月22日,十八層,九層 陽台 雨遮
RPVOMLSKKHOFFCB68CA,4,116.44,本共有部分係依使用執照之建築概要表記載項目有：停車空間、污水機房、消防機械室、樓梯間、電梯間、排煙室、梯廳、電信室、水箱、防空避難室兼停車空間、電錶室、台電配電室、發電機室等１３項,鋼筋混凝土造,104年1月22日,十八層,
RPVOMLSKKHOFFCB68CA,4,48.69,本共有部分係依使用執照之建築概要表記載項目有：公共服務空間、環保室、管理中心、樓梯間、電梯間、排煙室、梯廳、防災中心、中繼機房、機械室、水錶室、水箱等１２項,鋼筋混凝土造,104年1月22日,十八層,
RPPNMLKLKHOFFEB47CA,39,132.00,住家用,鋼筋混凝土加強磚造,68年10月2日,二層,一層 二層 騎樓
RPWOMLSKKHOFFCB78CA,4,150.62,集合住宅,鋼筋混凝土造,104年1月22日,十八層,四層 陽台 雨遮
RPWOMLSKKHOFFCB78CA,4,85.10,本共有部分係依使用執照之建築概要表記載項目有：停車空間、污水機房、消防機械室、樓梯間、電梯間、排煙室、梯廳、電信室、水箱、防空避難室兼停車空間、電錶室、台電配電室、發電機室等１３項,鋼筋混凝土造,104年1月22日,十八層,
RPWOMLSKKHOFFCB78CA,4,40.54,本共有部分係依使用執照之建築概要表記載項目有：公共服務空間、環保室、管理中心、樓梯間、電梯間、排煙室、梯廳、防災中心、中繼機房、機械室、水錶室、水箱等１２項,鋼筋混凝土造,104年1月22日,十八層,
RPWOMLPKKHOFFFB78CA,5,203.11,停車空間、住宅,鋼筋混凝土造,103年1月2日,四層,一層 二層 三層 四層 陽台
RPPNMLTKKHOFFFB38CA,13,112.26,住家用,鋼筋混凝土造,94年9月27日,十四層,十層 陽台
RPPNMLTKKHOFFFB38CA,13,66.13,防空避難室兼停車空間、梯間、電梯机房、水箱,鋼筋混凝土造,94年9月27日,十四層,
RPOQMLKLKHOFFFB77CA,11,124.21,住家用,鋼筋混凝土造,97年5月30日,十一層,四層 陽台
RPTNMLPJLHOFFBB97CA,4,71.82,住家用,鋼筋混凝土造,103年9月23日,十四層,六層 陽台 雨遮
RPOQMLKLKHOFFFB77CA,11,73.96,門廊、防空避難室兼停車空間、梯間、水箱、機械房,鋼筋混凝土造,97年5月30日,十二層,
RPTNMLPJLHOFFBB97CA,4,35.44,本共有部分之項目有：樓梯間．消防機械室．污水機房．車道．停車空間．電力機械室．發電機室．水箱．機械室．排煙室．樓梯間．防空避難室兼停車空間．機車停車空間．台電配電室．電信室．電表箱區．受電箱區．人行道．沿街步道式開放空間．門廊．公共服務空間．垃圾集中室．梯廳．有頂蓋開放空間．水錶室等二十五項。,鋼筋混凝土造,103年9月23日,十四層,
RPTNMLPJLHOFFBB97CA,4,14.85,本共有部分之項目有：梯廳．排煙室．樓梯間．電梯間等四項。,鋼筋混凝土造,103年9月23日,十四層,
RPRNMLSKKHOFFGB58CA,18,150.99,住家用,鋼筋混凝土造,90年5月29日,三層,一層 二層 三層 陽台 屋頂突出物
RPPOMLMKKHOFFHB97CA,25,90.74,住家用,鋼筋混凝土造,83年6月10日,十六層,十三層 陽台 雨遮
RPPOMLMKKHOFFHB97CA,25,17.84,共有部份,鋼筋混凝土造,83年6月10日,十六層,
RPQOMLMKKHOFFHB08CA,12,106.97,住宅．停車空間．自用儲藏室,鋼筋混凝土造,96年4月18日,四層,一層 二層 三層 四層 陽台 地下一層
RPQOMLMKKHOFFHB08CA,12,13.40,住宅、台電配電室、消防機械室、電信室、停車空間、管理員室,鋼筋混凝土造,96年4月18日,一層,
RPPNMLQLKHOFFHB38CA,1,315.05,住宅、停車空間、樓梯間,鋼筋混凝土造,107年6月7日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPSOMLLKKHOFFIB28CA,25,110.78,集合住宅,鋼筋混凝土造,83年7月8日,十六層,十一層 陽台 花台
RPSOMLLKKHOFFIB28CA,25,42.75,共有部份,鋼筋混凝土造,83年7月8日,十六層,
RPTNMLMKKHOFFIB38CA,1,80.12,集合住宅,鋼筋混凝土造,106年9月18日,十一層,十層 陽台 雨遮
RPTNMLMKKHOFFIB38CA,1,70.08,本共有部分之項目有：防空避難室兼停車空間、機房、污水機房、水箱、消防機房、緊急發電機室、電錶室、梯廳、排煙室、安全梯、緊急昇降機、管道間、行動不便者電梯、車道、台電配電室、電信室、門廊、門廳、管委會使用空間、戶外安全梯、資源回收室、排煙室兼梯廳、水錶機房、樓梯間、機械室、電梯機房等２６項,鋼筋混凝土造,106年9月18日,十二層,
RPVNMLMKKHOFFIB58CA,18,173.26,住房．梯間,鋼筋混凝土造,89年11月27日,三層,一層 二層 三層 陽台 見其他登記事項
RPSNMLLKLHOFFDB77CA,1,266.73,人行道、外廊、住宅,鋼筋混凝土造,106年8月9日,四層,一層 二層 三層 四層 陽台 騎樓
RPRNMLNJLHOFFBB57CA,2,99.27,集合住宅,鋼筋混凝土造,105年8月4日,十三層,三層 陽台 雨遮
RPRNMLNJLHOFFBB57CA,2,40.85,本共有部份係依使用執照之建築概要表記載項目有：停車空間、樓梯間、昇降機間、消防機房、污水機房、排煙室、水箱、防空避難室兼停車空間、緊急發電機室、車道、梯廳、台電配電室、垃圾集中處、電信室、門廳、機車區、機房、人行道、頂蓋型沿街步道式開放空間、頂蓋型戶外休憩空間、公設〈多功能圖書區、媽媽教室、影音室、健身房〉，儲藏室、親子室等２３項。,鋼筋混凝土造,105年8月4日,十五層,
RPRNMLNJLHOFFBB57CA,2,18.76,本共有部份係依使用執照之建築概要表記載項目有：樓梯間、昇降機間、排煙室、梯廳、水箱、水錶箱室、電梯機房、戶外休憩區、梯間等９項。,鋼筋混凝土造,105年8月4日,十五層,
RPWNMLMLKHOFFIB78CA,5,63.94,集合住宅,鋼筋混凝土造,102年10月16日,十二層,九層 陽台 雨遮
RPWNMLMLKHOFFIB78CA,5,57.83,本共有部份之項目有：停車空間、樓梯間、昇降機間、緊急發電機室、污水機房、消防機房、水箱、防空避難室兼停車空間、電信室、台電配電室、電錶室、公共服務空間、梯廳、外廊、廣場式頂蓋型開放空間、垃圾集中室、車道、排煙室、電梯機房、機房等２０項,鋼筋混凝土造,102年10月16日,十二層,
RPWNMLPJLHOFFHB88CA,4,190.14,住宅、樓梯間、停車空間,鋼筋混凝土造,103年8月26日,四層,一層 二層 三層 四層 見其他登記事項
RPPPMLQLKHOFFBB97CA,29,111.06,住家用,鋼筋混凝土造,78年12月20日,七層,七層 陽台 花台
RPPPMLQLKHOFFBB97CA,29,29.05,共有部份,鋼筋混凝土造,78年12月20日,七層,
RPPPMLQLKHOFFBB97CA,29,34.99,避難室，停車空間,鋼筋混凝土造,78年12月20日,七層,
RPSQMLPJLHOFFCB28CA,11,312.55,住家用,鋼筋混凝土造,96年8月17日,二十六層,二十一層 陽台 雨遮
RPSQMLPJLHOFFCB28CA,11,161.39,共用,鋼筋混凝土造,96年8月17日,二十六層,
RPVNMLOJLHOFFDB28CA,34,100.19,住商用,加強磚造,74年6月10日,二層,一層 二層 陽台 騎樓 見其他登記事項
RPROMLLKKHOFFJB28CA,5,58.45,集合住宅,鋼筋混凝土造,103年6月26日,十五層,三層 陽台 雨遮
RPROMLLKKHOFFJB28CA,5,40.02,防空避難室兼停車空間、台電配電室、水箱、安全梯、梯廳兼排煙室、緊急發電機室、電信室、機械室、消防機械室、儲藏室、人行道、管委會空間、有頂蓋沿街步道式開放空間、資源回收室、樓梯間、排煙機房、店舖,鋼筋混凝土造,103年6月26日,十五層,
RPUNMLNKKHOFFJB68CA,40,84.59,廠房,鋼架磚造,67年12月29日,一層,一層
RPQNMLKLKHOFFJB08CA,3,82.96,店舖,鋼筋混凝土造,104年11月23日,十二層,一層 見其他登記事項
RPQNMLKLKHOFFJB08CA,3,51.07,防空避難兼停車空間、台電配電室、發電機室、電信室、電梯間、樓梯間、停車空間、消防機械室、蓄水池、排煙室、機械室、污水機房、水箱、門廳、管委會使用空間、開放空間、垃圾貯存室等１７項,鋼筋混凝土造,104年11月23日,十二層,
RPTNMLPKKHOFFJB78CA,5,90.44,集合住宅,鋼筋混凝土造,102年7月18日,十四層,十一層 陽台 雨遮
RPTNMLPKKHOFFJB78CA,5,108.27,共有部分（停車空間、樓梯間、昇降機間、污水機房、消防機房、梯廳、車道、電信室、水箱、防空避難室兼停車空間、緊急發電機室、台電配電室、垃圾集中處、受電箱室、機房、門廳、門廊、基地內通路、開放空間、公共服務空間、環保室、機車停車區、游泳池、電梯機房）,鋼筋混凝土造,102年7月18日,十四層,
RPVNMLLLKHOFFJB68CA,,126.59,集合住宅,鋼筋混凝土造,107年8月31日,十五層,六層 陽台
RPVNMLLLKHOFFJB68CA,,123.85,停車空間、消防機房、污水雨水機房、水箱、樓梯間、排煙室、昇降機間、車道、電信機房、水景機房、台電配電室、發電機房、防空避難室停車空間、機械室、公共服務空間、管理委員會使用空間、門廳、資源回收室、梯廳、走廊等２０項,鋼筋混凝土造,107年8月31日,十五層,
RPWNMLLLKHOFFJB78CA,,88.65,店鋪,鋼筋混凝土造,107年8月31日,十五層,一層
RPWNMLLLKHOFFJB78CA,,92.96,停車空間、消防機房、污水雨水機房、水箱、樓梯間、排煙室、昇降機間、車道、電信機房、水景機房、台電配電室、發電機房、防空避難室停車空間、機械室、公共服務空間、管理委員會使用空間、門廳、資源回收室、梯廳、走廊等２０項,鋼筋混凝土造,107年8月31日,十五層,
RPXNMLLLKHOFFJB88CA,,90.08,集合住宅,鋼筋混凝土造,107年8月31日,十五層,十一層 陽台
RPXNMLLLKHOFFJB88CA,,106.93,停車空間、消防機房、污水雨水機房、水箱、樓梯間、排煙室、昇降機間、車道、電信機房、水景機房、台電配電室、發電機房、防空避難室停車空間、機械室、公共服務空間、管理委員會使用空間、門廳、資源回收室、梯廳、走廊等２０項,鋼筋混凝土造,107年8月31日,十五層,
RPOOMLTKKHOFFIB68CA,2,89.22,集合住宅,鋼筋混凝土造,105年7月29日,十五層,六層 陽台
RPOOMLTKKHOFFIB68CA,2,16.73,本共有部分之項目有升降設備、排煙室兼緊急昇降機間、梯廳、戶外安全梯、樓梯間、水箱等共計６項。,鋼筋混凝土造,105年7月29日,十五層,
RPOOMLTKKHOFFIB68CA,2,50.20,本共有部分之項目有防空避難室兼停車空間、車道、安全梯、升降設備、排煙室兼緊急昇降機間、消防機械室、污水機房、水箱、雨水機房、電信室、發電機室、梯廳、停車空間、垃圾儲存空間、台電配電室、噴灌機房、管委會使用空間、門廳、戶外安全梯等共計１９項。,鋼筋混凝土造,105年7月29日,十五層,
RPOOMLLLKHOFFJB08CA,,90.08,集合住宅,鋼筋混凝土造,107年8月31日,十五層,二層 陽台
RPOOMLLLKHOFFJB08CA,,74.69,停車空間、消防機房、污水雨水機房、水箱、樓梯間、排煙室、昇降機間、車道、電信機房、水景機房、台電配電室、發電機房、防空避難室停車空間、機械室、公共服務空間、管理委員會使用空間、門廳、資源回收室、梯廳、走廊等２０項,鋼筋混凝土造,107年8月31日,十五層,
RPVOMLQJLHOFFBB38CA,8,43.67,住家用,鋼筋混凝土造,99年9月9日,十七層,五層 陽台 雨遮
RPVOMLQJLHOFFBB38CA,8,24.62,本共有部份係依使用執照之建築概要表記載項目有，停車空間，樓梯間，昇降機間，消防機房兼污水機房，排煙室，水箱，機車停車區，防空避難室兼停車空間，車道，台電配電室，緊急發電機室，機房，電信室等１３項。,鋼筋混凝土造,99年9月9日,十七層,
RPVOMLQJLHOFFBB38CA,8,15.34,本共有部份係依使用執照之建築概要表記載項目有，人行道，管委會管理室，門廳，樓梯間，昇降機間，排煙室，梯廳，公設，透空遮牆，水箱，電梯機房，走廊，車道，外廊等１４項。,鋼筋混凝土造,99年9月9日,十七層,
RPVOMLQJLHOFFBB38CA,8,.00,本共有部份係依使用執照之建築概要表記載項目有，停車空間，樓梯間，昇降機間，消防機房兼污水機房，排煙室，水箱，機車停車區，防空避難室兼停車空間，台電配電室，緊急發電機室，車道，電信室等１２項,鋼筋混凝土造,99年9月9日,十八層,
RPVOMLQJLHOFFBB38CA,8,.00,本共有部份係依使用執照之建築概要表記載項目有，人行道，管委會管理室，門廳，樓梯間，昇降機間，排煙室，透空遮牆，水箱，電梯機房，車道，機房，管委會使用空間，開放空間，外廊，管委會休憩室，管委會交誼廳，管委會閱覽室，垃圾集中處等１８項。,鋼筋混凝土造,99年9月9日,十八層,
RPSNMLRKKHOFFCB28DA,22,89.39,集合住宅,鋼筋混凝土造,85年9月23日,十二層,二層 陽台 花台
RPSNMLRKKHOFFCB28DA,22,48.90,共有部份,鋼筋混凝土造,85年9月23日,十二層,
RPSOMLMKKHOFFBB77DA,20,12.10,共有部份,鋼筋混凝土造,88年1月19日,十三層,
RPPNMLPKKHOFFKB48CA,,167.14,住宅、停車空間,鋼筋混凝土造,107年10月3日,三層,一層 二層 三層 見其他登記事項
RPQOMLPLKHOFFJB68CA,13,18.45,機電設備室、自用倉庫,鋼筋混凝土造,94年8月29日,四層,
RPQOMLPLKHOFFJB68CA,13,175.00,自用倉庫、停車空間、住房,鋼筋混凝土造,94年8月29日,四層,一層 二層 三層 四層 陽台 雨遮 地下一層
RPVNMLOJLHOFFJB88CA,,127.90,集合住宅,鋼筋混凝土造,107年7月31日,十五層,十五層 陽台 雨遮
RPVNMLOJLHOFFJB88CA,,95.23,停車空間、排煙室、樓梯間、昇降機間、機房、水箱、消防機房、污水機房、防空避難室停車空間、緊急發電機室、台電配電室、電信室、水景機房、機車停車區、人行道、沿街式頂蓋型開放空間、梯廳、門廳、垃圾集中室、公共服務空間、管委會空間、管理室、梯間、水錶箱室、電梯機房等２５項,鋼筋混凝土造,107年7月31日,十五層,
RPWNMLNKKHOFFJB88CA,38,87.30,店舖、住宅,加強磚造,69年10月25日,二層,一層 二層
RPWNMLPLKHOFFIB09CA,,329.85,店舖．住宅．停車空間,鋼筋混凝土造,107年6月27日,五層,一層 二層 三層 四層 五層 陽台
RPQOMLLLKHOFFIB18CA,1,77.73,辦公室,鋼筋混凝土造,106年12月25日,七層,一層 陽台
RPQOMLLLKHOFFIB18CA,1,59.78,本共有部分之項目有：防空避難室兼停車空間、水箱、消防機房、車道、污水池與滯洪池共用機房、機械室排氣機機房、昇降機間、樓梯間、梯廳、台電配電室、發電機室、電信機房、電錶室、機車停車間、管委會空間、門廳、梯間、機房等１８項,鋼筋混凝土造,106年12月25日,七層,
RPPOMLKLKHOFFIB97CA,26,84.45,集合住宅,鋼筋混凝土造,81年10月10日,七層,七層 陽台
RPPOMLKLKHOFFIB97CA,26,2.41,辦公室,鋼筋混凝土造,81年10月10日,七層,
RPPOMLKLKHOFFIB97CA,26,36.63,共有部份,鋼筋混凝土造,81年10月10日,七層,
RPQNMLLLKHOFFIB08CA,37,276.31,店住宅、梯間,鋼筋混凝土造,70年12月23日,四層,一層 二層 三層 四層 陽台 屋頂突出物 騎樓
RPWNMLSJLHOFFIB66CA,2,93.35,集合住宅,鋼筋混凝土造,105年12月19日,十五層,三層 陽台 雨遮
RPWNMLSJLHOFFIB66CA,2,73.83,本共有部分之項目有停車空間．排煙室．緊急昇降機．電梯．樓梯間．水箱．消防機房．揚水泵機房．污／雨水機房．防空避難室兼停車空間．騎樓兼沿街步道式開放空間．台電配電室．緊急發電機房．電信機房．景觀機房．門廳．公共服務空間．外廊．環保資源室．水錶室．機械室．梯廳．梯間等２３項。,鋼筋混凝土造,105年12月19日,十五層,
RPRNMLMKKHOFFIB18CA,23,95.82,人行道、店舖、住宅,鋼筋混凝土造,84年8月1日,十三層,一層 二層 陽台 平台 騎樓 花台
RPRNMLMKKHOFFIB18CA,23,11.32,共有部份,鋼筋混凝土造,84年8月1日,十三層,
RPWNMLMLKHOFFHB68CA,7,158.44,停車空間、住宅,鋼筋混凝土造,101年4月23日,四層,一層 二層 三層 四層 陽台 雨遮
RPQOMLPKKHOFFHB38CA,24,22.98,住家用,鋼筋混凝土造,83年12月5日,十七層,五層 陽台
RPQOMLPKKHOFFHB38CA,24,23.80,共有部份,鋼筋混凝土造,83年12月5日,二十五層,
RPSNMLPJLHOFFIB58CA,47,163.29,住家用,鐵筋磚造水泥平頂,61年3月9日,三層,一層 二層 三層
RPROMLQLKHOFFFB48CA,4,127.51,住宅、停車空間、樓梯間,鋼筋混凝土造,104年6月12日,三層,一層 二層 三層 屋頂突出物
RPVNMLMLKHOFFFB38CA,11,110.25,住家用,鋼筋混凝土造,96年11月1日,五層,四層 陽台
RPVNMLMLKHOFFFB38CA,11,3.47,停車空間,鋼筋混凝土造,96年11月1日,五層,
RPVNMLMLKHOFFFB38CA,11,16.85,樓梯間、水箱,鋼筋混凝土造,96年11月1日,五層,
RPTNMLPLKHOFFFB48CA,1,85.18,集合住宅,鋼筋混凝土造,106年9月5日,十五層,六層 陽台
RPTNMLPLKHOFFFB48CA,1,11.39,管委會使用空間〔蒸氣室，更衣室，交誼室兼閱讀室，兒童遊戲室，健身房，管理中心，儲藏室〕，廁所，門廳，儲藏室，通廊，信箱間，前廳〔風除室〕，門廊，管委會使用空間〔垃圾儲藏室〕，防空避難室兼停車空間，車道，游泳池機房，機房，垃圾車暫停車位，電信室，排風機房，機車停車空間，水箱機房，進風機房，發電機機房，公共水箱，消防泵浦室，雨水及汙水機房,鋼筋混凝土造,106年9月5日,十五層,
