編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
RPOQMLMLLHOFFCF28CB,坡道平面,2000000,38.32,
RPTRMLMLLHOFFCF88CB,坡道平面,2000000,38.32,
RPXQMLMLLHOFFCF56CB,坡道平面,1500000,38.32,
RPWQMLMLLHOFFCF09CB,坡道平面,2400000,38.32,
RPURMLMLLHOFFCF98CB,坡道平面,2000000,38.32,
RPTQMLMLLHOFFCF78CB,坡道平面,2400000,38.32,
RPWRMLMLLHOFFCF56CB,坡道平面,2200000,38.31,
RPUQMLMLLHOFFCF88CB,坡道平面,2000000,38.32,
RPPSMLMLLHOFFCF58CB,坡道平面,2300000,38.32,
RPXRMLMLLHOFFCF66CB,坡道平面,2400000,38.32,
RPVRMLMLLHOFFCF09CB,坡道平面,2400000,38.32,
RPOSMLMLLHOFFCF48CB,坡道平面,2300000,38.32,
RPQSMLMLLHOFFCF68CB,坡道平面,2000000,38.31,
RPRSMLMLLHOFFCF78CB,坡道平面,1950000,38.32,
RPTSMLMLLHOFFCF98CB,坡道平面,2000000,38.32,
RPSSMLMLLHOFFCF88CB,坡道平面,1700000,38.32,
RPUSMLMLLHOFFCF09CB,坡道平面,1600000,38.31,
RPVSMLMLLHOFFCF56CB,坡道平面,2100000,38.32,
RPWSMLMLLHOFFCF66CB,坡道平面,1800000,38.32,
RPTNMLNLLHOFFCF58CB,坡道平面,2100000,38.32,
RPOOMLNLLHOFFCF18CB,坡道平面,2100000,38.32,
RPWNMLNLLHOFFCF88CB,坡道平面,1500000,38.32,
RPXNMLNLLHOFFCF98CB,坡道平面,2000000,38.32,
RPUNMLNLLHOFFCF68CB,坡道平面,1500000,38.32,
RPRNMLNLLHOFFCF38CB,坡道平面,1600000,38.32,
RPPOMLNLLHOFFCF28CB,坡道平面,2000000,38.32,
RPQNMLNLLHOFFCF28CB,坡道平面,2100000,38.32,
RPSNMLNLLHOFFCF48CB,坡道平面,2000000,38.32,
RPQOMLNLLHOFFCF38CB,坡道平面,2100000,38.32,
RPROMLNLLHOFFCF48CB,坡道平面,2100000,38.32,
RPUOMLNLLHOFFCF78CB,坡道平面,2000000,38.32,
RPVOMLNLLHOFFCF88CB,坡道平面,2000000,38.32,
RPWOMLNLLHOFFCF98CB,坡道平面,1950000,38.32,
RPPPMLNLLHOFFCF38CB,坡道平面,1500000,38.32,
RPQPMLNLLHOFFCF48CB,坡道平面,2000000,38.32,
RPWPMLNLLHOFFCF09CB,坡道平面,1800000,38.32,
RPPNMLOLLHOFFCF28CB,坡道平面,1800000,38.32,
RPQNMLOLLHOFFCF38CB,坡道平面,2200000,38.32,
RPSOMLPLLHOFFEF98CB,坡道平面,1250000,26.44,
RPWOMLPLLHOFFEF76CB,坡道平面,1250000,26.44,
RPVPMLNLLHOFFCF98CB,坡道平面,2100000,38.32,
RPQPMLPLLHOFFEF88CB,坡道平面,1250000,26.44,
RPTPMLPLLHOFFEF56CB,坡道平面,1300000,26.44,
RPWPMLPLLHOFFEF86CB,坡道平面,1350000,26.44,
RPRPMLPLLHOFFEF98CB,坡道平面,1300000,26.44,
RPUPMLPLLHOFFEF66CB,坡道平面,1300000,26.44,
RPXOMLPLLHOFFEF86CB,坡道平面,1250000,26.44,
RPOPMLPLLHOFFEF68CB,坡道平面,1250000,26.44,
RPSPMLPLLHOFFEF09CB,坡道平面,1250000,26.44,
RPVPMLPLLHOFFEF76CB,坡道平面,1250000,26.44,
RPPPMLPLLHOFFEF78CB,坡道平面,1200000,26.44,
RPPPMLQLLHOFFEF88CB,坡道平面,1200000,26.44,
RPXPMLPLLHOFFEF96CB,坡道平面,1350000,26.44,
RPQPMLQLLHOFFEF98CB,坡道平面,1300000,26.44,
RPSPMLQLLHOFFEF56CB,坡道平面,1250000,26.44,
RPPRMLPLLHOFFEF98CB,坡道平面,1300000,26.44,
RPXPMLQLLHOFFEF07CB,坡道平面,1300000,26.44,
RPRPMLQLLHOFFEF09CB,坡道平面,1300000,26.44,
RPWPMLQLLHOFFEF96CB,坡道平面,1200000,26.44,
RPVPMLQLLHOFFEF86CB,坡道平面,1350000,26.44,
RPQQMLQLLHOFFEF09CB,坡道平面,1250000,26.44,
RPRQMLQLLHOFFEF56CB,坡道平面,1300000,26.44,
RPTQMLQLLHOFFEF76CB,坡道平面,1250000,26.44,
RPSQMLQLLHOFFEF66CB,坡道平面,1250000,26.44,
RPUQMLQLLHOFFEF86CB,坡道平面,1300000,26.44,
RPWQMLQLLHOFFEF07CB,坡道平面,1300000,26.44,
RPXQMLQLLHOFFEF17CB,坡道平面,1300000,26.44,
RPQRMLQLLHOFFEF56CB,坡道平面,1250000,26.44,
RPRRMLQLLHOFFEF66CB,坡道平面,1300000,26.44,
RPWRMLQLLHOFFEF17CB,坡道平面,1150000,26.44,
RPQSMLQLLHOFFEF66CB,坡道平面,1300000,26.44,
RPTRMLQLLHOFFEF86CB,坡道平面,1300000,26.44,
RPSSMLQLLHOFFEF86CB,坡道平面,1250000,26.44,
RPOSMLQLLHOFFEF09CB,坡道平面,1150000,26.44,
RPURMLQLLHOFFEF96CB,坡道平面,1300000,26.44,
RPRSMLQLLHOFFEF76CB,坡道平面,1300000,26.44,
RPVRMLQLLHOFFEF07CB,坡道平面,1150000,26.44,
RPSRMLQLLHOFFEF76CB,坡道平面,1300000,26.44,
RPXRMLQLLHOFFEF27CB,坡道平面,1150000,26.44,
RPVSMLQLLHOFFEF17CB,坡道平面,1250000,26.44,
RPXSMLQLLHOFFEF37CB,坡道平面,1250000,26.44,
RPRTMLQLLHOFFEF86CB,坡道平面,1250000,26.44,
RPQTMLQLLHOFFEF76CB,坡道平面,1250000,26.44,
RPTTMLQLLHOFFEF07CB,坡道平面,1250000,26.44,
RPVTMLQLLHOFFEF27CB,坡道平面,1200000,26.44,
RPOUMLQLLHOFFEF66CB,坡道平面,1300000,26.44,
RPXTMLQLLHOFFEF47CB,坡道平面,1250000,26.44,
RPQUMLQLLHOFFEF86CB,坡道平面,1250000,26.44,
RPUSMLQLLHOFFEF07CB,坡道平面,1300000,26.44,
RPSUMLQLLHOFFEF07CB,坡道平面,1250000,26.44,
RPTUMLQLLHOFFEF17CB,坡道平面,1300000,26.44,
RPRUMLQLLHOFFEF96CB,坡道平面,1250000,26.44,
RPSTMLQLLHOFFEF96CB,坡道平面,1200000,26.44,
RPWTMLQLLHOFFEF37CB,坡道平面,1250000,26.44,
RPXUMLQLLHOFFEF57CB,坡道平面,1250000,26.44,
RPQNMLSLLHOFFEF98CB,坡道平面,1300000,26.44,
RPQNMLSLLHOFFEF98CB,坡道平面,1300000,26.44,
RPVUMLQLLHOFFEF37CB,坡道平面,1250000,26.44,
RPWNMLLJMHOFFAF38CB,坡道平面,1900000,35.83,
RPQNMLLKMHOFFEF28CB,坡道平面,1250000,26.44,
RPSNMLLKMHOFFEF48CB,坡道平面,1300000,26.44,
RPRNMLLKMHOFFEF38CB,坡道平面,1250000,26.44,
RPTNMLLKMHOFFEF58CB,坡道平面,1300000,26.44,
RPUNMLLKMHOFFEF68CB,坡道平面,1300000,26.44,
RPVNMLLKMHOFFEF78CB,坡道平面,1350000,26.44,
RPPOMLLKMHOFFEF28CB,坡道平面,1250000,26.44,
RPROMLLKMHOFFEF48CB,坡道平面,1250000,26.44,
RPQOMLLKMHOFFEF38CB,坡道平面,1300000,26.44,
RPUOMLLKMHOFFEF78CB,坡道平面,1300000,26.44,
RPTOMLLKMHOFFEF68CB,坡道平面,1300000,26.44,
RPSOMLLKMHOFFEF58CB,坡道平面,1350000,26.44,
RPOOMLLKMHOFFEF18CB,坡道平面,1250000,26.44,
RPXNMLLKMHOFFEF98CB,坡道平面,1350000,26.44,
RPWNMLLKMHOFFEF88CB,坡道平面,1250000,26.44,
RPXOMLLKMHOFFEF09CB,坡道平面,1250000,26.44,
RPVOMLLKMHOFFEF88CB,坡道平面,1300000,26.44,
RPWOMLLKMHOFFEF98CB,坡道平面,1250000,26.44,
RPPPMLLKMHOFFEF38CB,坡道平面,1300000,26.44,
RPRPMLLKMHOFFEF58CB,坡道平面,1350000,26.44,
RPTPMLLKMHOFFEF78CB,坡道平面,1250000,26.44,
RPOPMLLKMHOFFEF28CB,坡道平面,1300000,26.44,
RPSPMLLKMHOFFEF68CB,坡道平面,1350000,26.44,
RPQPMLLKMHOFFEF48CB,坡道平面,1300000,26.44,
RPUPMLLKMHOFFEF88CB,坡道平面,1300000,26.44,
RPXPMLLKMHOFFEF56CB,坡道平面,1200000,26.44,
RPVPMLLKMHOFFEF98CB,坡道平面,1350000,26.44,
RPOQMLLKMHOFFEF38CB,坡道平面,1350000,26.44,
RPXNMLQKMHOFFDF76CB,坡道平面,2000000,30.54,
RPQOMLQKMHOFFDF78CB,坡道平面,2100000,30.54,
RPUNMLQKMHOFFDF09CB,坡道平面,1400000,30.54,
RPVNMLQKMHOFFDF56CB,坡道平面,2000000,30.54,
RPSNMLQKMHOFFDF88CB,坡道平面,1900000,30.54,
RPWNMLQKMHOFFDF66CB,坡道平面,1900000,28.47,
RPTNMLQKMHOFFDF98CB,坡道平面,1900000,30.54,
RPPOMLQKMHOFFDF68CB,坡道平面,2000000,28.47,
RPOOMLQKMHOFFDF58CB,坡道平面,2000000,30.54,
RPSOMLQKMHOFFDF98CB,坡道平面,2100000,30.54,
RPWOMLQKMHOFFDF76CB,坡道平面,2000000,30.54,
RPUOMLQKMHOFFDF56CB,坡道平面,1900000,30.54,
RPROMLQKMHOFFDF88CB,坡道平面,2000000,30.54,
RPXOMLQKMHOFFDF86CB,坡道平面,1900000,30.54,
RPPPMLQKMHOFFDF78CB,坡道平面,1900000,30.54,
RPOPMLQKMHOFFDF68CB,坡道平面,2000000,28.47,
RPVOMLQKMHOFFDF66CB,坡道平面,2000000,28.47,
RPQPMLQKMHOFFDF88CB,坡道平面,1700000,30.54,
RPRPMLQKMHOFFDF98CB,坡道平面,2100000,28.47,
RPVPMLQKMHOFFDF76CB,坡道平面,2000000,30.54,
RPSPMLQKMHOFFDF09CB,坡道平面,2000000,30.54,
RPPNMLSKMHOFFDF78CB,坡道平面,1900000,30.54,
RPWPMLQKMHOFFDF86CB,坡道平面,2000000,30.54,
RPQNMLSKMHOFFDF88CB,坡道平面,2000000,30.54,
RPUNMLSKMHOFFDF66CB,坡道平面,1900000,30.54,
RPRNMLSKMHOFFDF98CB,坡道平面,2000000,30.54,
RPVNMLSKMHOFFDF76CB,坡道平面,2100000,30.54,
RPUOMLSKMHOFFDF76CB,坡道平面,1900000,30.54,
RPVPMLSKMHOFFDF96CB,坡道平面,1800000,30.54,
RPXPMLSKMHOFFDF17CB,坡道平面,2000000,30.54,
RPSPMLSKMHOFFDF66CB,坡道平面,1900000,30.54,
RPOQMLSKMHOFFDF98CB,坡道平面,2000000,30.54,
RPQOMLSKMHOFFDF98CB,坡道平面,2100000,30.54,
RPTPMLSKMHOFFDF76CB,坡道平面,1800000,30.54,
RPWPMLSKMHOFFDF07CB,坡道平面,1800000,28.47,
RPUPMLSKMHOFFDF86CB,坡道平面,1800000,28.47,
RPXNMLLJMHOFFAF48CB,坡道平面,1800000,35.83,
RPWNMLTKMHOFFDF96CB,坡道平面,1800000,28.47,
RPQOMLTKMHOFFDF09CB,坡道平面,2000000,30.54,
RPUNMLTKMHOFFDF76CB,坡道平面,2000000,30.54,
RPTQMLSKMHOFFDF86CB,坡道平面,2000000,30.54,
RPXNMLTKMHOFFDF07CB,坡道平面,1700000,28.47,
RPRQMLSKMHOFFDF66CB,坡道平面,1900000,28.47,
RPSQMLSKMHOFFDF76CB,坡道平面,1900000,28.47,
RPQQMLSKMHOFFDF56CB,坡道平面,1900000,30.54,
RPPQMLSKMHOFFDF09CB,坡道平面,1800000,30.54,
RPVNMLTKMHOFFDF86CB,坡道平面,1900000,30.54,
RPSOMLTKMHOFFDF66CB,坡道平面,1700000,28.47,
RPVOMLTKMHOFFDF96CB,坡道平面,2000000,30.54,
RPWOMLTKMHOFFDF07CB,坡道平面,1900000,28.47,
RPTOMLTKMHOFFDF76CB,坡道平面,2000000,30.54,
RPURMLTKMHOFFDF17CB,坡道平面,1900000,28.47,
RPTRMLTKMHOFFDF07CB,坡道平面,1900000,30.54,
RPPRMLTKMHOFFDF66CB,坡道平面,1700000,28.47,
RPRRMLTKMHOFFDF86CB,坡道平面,1800000,30.54,
RPXOMLTKMHOFFDF17CB,坡道平面,1900000,30.54,
RPPPMLTKMHOFFDF09CB,坡道平面,1800000,30.54,
RPORMLTKMHOFFDF56CB,坡道平面,1800000,28.47,
RPXRMLTKMHOFFDF47CB,坡道平面,1600000,28.47,
RPOPMLTKMHOFFDF98CB,坡道平面,1800000,28.47,
RPWRMLTKMHOFFDF37CB,坡道平面,1800000,28.47,
RPPNMLKLMHOFFDF08CB,坡道平面,2000000,30.54,
RPRNMLKLMHOFFDF28CB,坡道平面,2000000,30.54,
RPSNMLKLMHOFFDF38CB,坡道平面,1900000,30.54,
RPPSMLTKMHOFFDF76CB,坡道平面,1700000,30.54,
RPQNMLKLMHOFFDF18CB,坡道平面,1900000,28.47,
RPTNMLKLMHOFFDF48CB,坡道平面,1900000,28.47,
RPXNMLKLMHOFFDF88CB,坡道平面,1900000,28.47,
RPUNMLKLMHOFFDF58CB,坡道平面,1900000,30.54,
RPVNMLKLMHOFFDF68CB,坡道平面,1800000,30.54,
RPOOMLKLMHOFFDF08CB,坡道平面,1900000,30.54,
RPWNMLKLMHOFFDF78CB,坡道平面,2000000,30.54,
RPSOMLKLMHOFFDF48CB,坡道平面,2200000,30.54,
RPPOMLKLMHOFFDF18CB,坡道平面,1900000,30.54,
RPQOMLKLMHOFFDF28CB,坡道平面,2000000,30.54,
RPTOMLKLMHOFFDF58CB,坡道平面,2000000,30.54,
RPUOMLKLMHOFFDF68CB,坡道平面,2100000,30.54,
RPVPMLKLMHOFFDF88CB,坡道平面,1900000,30.54,
RPVPMLKLMHOFFDF88CB,坡道平面,1900000,30.54,
RPVOMLKLMHOFFDF78CB,坡道平面,2000000,30.54,
RPUPMLKLMHOFFDF78CB,坡道平面,1800000,30.54,
RPUPMLKLMHOFFDF78CB,坡道平面,1800000,30.54,
RPUPMLKLMHOFFDF78CB,坡道平面,1800000,28.47,
RPRPMLKLMHOFFDF48CB,坡道平面,2000000,30.54,
RPQPMLKLMHOFFDF38CB,坡道平面,2100000,30.54,
RPSPMLKLMHOFFDF58CB,坡道平面,1800000,30.54,
RPPPMLKLMHOFFDF28CB,坡道平面,2000000,30.54,
RPWOMLKLMHOFFDF88CB,坡道平面,2000000,30.54,
RPOPMLKLMHOFFDF18CB,坡道平面,1900000,30.54,
RPXOMLKLMHOFFDF98CB,坡道平面,1800000,30.54,
RPXPMLKLMHOFFDF09CB,坡道平面,2100000,30.54,
RPWPMLKLMHOFFDF98CB,坡道平面,2000000,30.54,
RPPQMLKLMHOFFDF38CB,坡道平面,1800000,28.47,
RPQQMLKLMHOFFDF48CB,坡道平面,2100000,30.54,
RPVNMLLLMHOFFDF78CB,坡道平面,2000000,30.54,
RPTNMLLLMHOFFDF58CB,坡道平面,1900000,30.54,
RPWNMLLLMHOFFDF88CB,坡道平面,1800000,30.54,
RPWNMLLLMHOFFDF88CB,坡道平面,1800000,30.54,
RPUNMLLLMHOFFDF68CB,坡道平面,1900000,30.54,
RPUNMLLLMHOFFDF68CB,坡道平面,1900000,30.54,
RPOQMLKLMHOFFDF28CB,坡道平面,2000000,30.54,
RPSNMLLLMHOFFDF48CB,坡道平面,1900000,30.54,
RPXNMLLLMHOFFDF98CB,坡道平面,1900000,30.54,
RPOOMLLLMHOFFDF18CB,坡道平面,1900000,30.54,
RPPOMLLLMHOFFDF28CB,坡道平面,1900000,30.54,
RPVOMLLLMHOFFDF88CB,坡道平面,1900000,30.54,
RPSPMLLLMHOFFDF68CB,坡道平面,2000000,28.47,
RPWOMLLLMHOFFDF98CB,坡道平面,1900000,30.54,
RPTOMLLLMHOFFDF68CB,坡道平面,1900000,30.54,
RPUPMLLLMHOFFDF88CB,坡道平面,1900000,30.54,
RPVPMLLLMHOFFDF98CB,坡道平面,1900000,30.54,
RPWPMLLLMHOFFDF09CB,坡道平面,1900000,30.54,
RPSQMLMLMHOFFBF68CB,升降機械,1500000,14.26,
RPXOMLMLMHOFFBF98CB,升降機械,1500000,14.26,
RPORMLMLMHOFFBF38CB,升降機械,1500000,14.26,
RPOQMLLLMHOFFDF38CB,坡道平面,1900000,30.54,
RPVRMLMLMHOFFBF09CB,升降機械,1700000,14.26,
RPWQMLMLMHOFFBF09CB,升降機械,1700000,14.26,
RPUQMLMLMHOFFBF88CB,升降機械,1500000,14.26,
RPQRMLMLMHOFFBF58CB,升降機械,1500000,14.26,
RPPRMLMLMHOFFBF48CB,升降機械,1700000,14.26,
RPSRMLMLMHOFFBF78CB,升降機械,1500000,14.26,
RPURMLMLMHOFFBF98CB,升降機械,1500000,14.26,
RPQQMLNLMHOFFDF78CB,坡道平面,2000000,30.54,
RPOQMLNLMHOFFDF58CB,坡道平面,1900000,30.54,
RPTQMLNLMHOFFDF09CB,坡道平面,1900000,30.54,
RPWRMLMLMHOFFBF56CB,升降機械,1500000,14.26,
RPRQMLNLMHOFFDF88CB,坡道平面,2000000,30.54,
RPSQMLNLMHOFFDF98CB,坡道平面,1900000,30.54,
RPWNMLOLMHOFFDF56CB,坡道平面,1900000,30.54,
RPVOMLOLMHOFFDF56CB,坡道平面,2000000,30.54,
RPWOMLOLMHOFFDF66CB,坡道平面,2000000,30.54,
RPROMLOLMHOFFDF78CB,坡道平面,2000000,30.54,
RPQOMLOLMHOFFDF68CB,坡道平面,1900000,30.54,
RPOOMLOLMHOFFDF48CB,坡道平面,1900000,30.54,
RPTOMLOLMHOFFDF98CB,坡道平面,2000000,30.54,
RPPOMLOLMHOFFDF58CB,坡道平面,2000000,30.54,
RPVNMLOLMHOFFDF09CB,坡道平面,2000000,30.54,
RPUQMLNLMHOFFDF56CB,坡道平面,2000000,30.54,
RPOPMLOLMHOFFDF58CB,坡道平面,2100000,30.54,
RPQPMLOLMHOFFDF78CB,坡道平面,2100000,30.54,
RPVPMLOLMHOFFDF66CB,坡道平面,1805000,30.54,
RPVPMLOLMHOFFDF66CB,坡道平面,1805000,30.54,
RPPPMLOLMHOFFDF68CB,坡道平面,2100000,30.54,
RPUPMLOLMHOFFDF56CB,坡道平面,2100000,30.54,
RPSPMLOLMHOFFDF98CB,坡道平面,1900000,30.54,
RPPQMLOLMHOFFDF78CB,坡道平面,1700000,30.54,
RPWPMLOLMHOFFDF76CB,坡道平面,2000000,30.54,
RPWPMLOLMHOFFDF76CB,坡道平面,2000000,30.54,
RPTNMLPLMHOFFDF98CB,坡道平面,2100000,30.54,
RPVQMLOLMHOFFDF76CB,坡道平面,2000000,30.54,
RPOQMLOLMHOFFDF68CB,坡道平面,2100000,30.54,
RPRNMLPLMHOFFDF78CB,坡道平面,2000000,30.54,
RPVNMLPLMHOFFDF56CB,坡道平面,2000000,30.54,
RPTQMLOLMHOFFDF56CB,坡道平面,2000000,30.54,
RPUNMLPLMHOFFDF09CB,坡道平面,2100000,30.54,
RPWNMLPLMHOFFDF66CB,坡道平面,2100000,30.54,
RPSOMLPLMHOFFDF98CB,坡道平面,1900000,30.54,
RPSNMLPLMHOFFDF88CB,坡道平面,2100000,30.54,
RPXNMLPLMHOFFDF76CB,坡道平面,1800000,28.47,
RPROMLPLMHOFFDF88CB,坡道平面,2100000,30.54,
RPVOMLPLMHOFFDF66CB,坡道平面,1800000,28.47,
RPSPMLPLMHOFFDF09CB,坡道平面,1900000,30.54,
RPRPMLPLMHOFFDF98CB,坡道平面,1800000,28.47,
RPWOMLPLMHOFFDF76CB,坡道平面,1800000,28.47,
RPXOMLPLMHOFFDF86CB,坡道平面,1900000,30.54,
RPTQMLPLMHOFFDF66CB,坡道平面,2000000,30.54,
RPQQMLPLMHOFFDF98CB,坡道平面,1900000,30.54,
RPSQMLPLMHOFFDF56CB,坡道平面,1600000,28.47,
