編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPRRMLSJLHOFFBA38CA,,12.98,本共有部分之項目有：排煙室、緊急昇降機、供行動不便者使用昇降機、梯廳、安全梯（Ａ梯）、戶外安全梯（Ｂ梯）、無障礙廁所盥洗室、無障礙坡道、騎樓、進風管道、排風管道、樓梯間、電梯機房、消防水箱、不鏽鋼爬梯、防空避難室兼停車空間、機房、電錶室、發電機房、受電箱、台電配電場所、電梯間、垃圾儲存空間、機房（供電信使用）、安全梯（Ｂ梯）、水箱、消防泵浦室及蓄水池等２８項,鋼筋混凝土造,107年11月29日,十四層,
RPPNMLQLKHOFFAA57CA,16,.15,住家用,鋼筋混凝土造,91年9月12日,九層,一層 雨遮
RPPNMLQLKHOFFAA57CA,16,.04,共有部分,鋼筋混凝土造,91年9月12日,九層,
RPPNMLQLKHOFFAA57CA,16,23.63,共有部分,鋼筋混凝土造,91年9月12日,九層,
RPPNMLQLKHOFFAA57CA,16,6.30,共有部分,鋼筋混凝土造,91年9月12日,九層,
RPTPMLQJLHOFFBA18CA,,119.46,住家用,鋼筋混凝土造,107年11月29日,十四層,四層 陽臺
RPTPMLQJLHOFFBA18CA,,28.13,本共有部分之項目有：排煙室、緊急昇降機、供行動不便者使用昇降機、梯廳、安全梯（Ａ梯）及戶外安全梯（Ｂ梯）等６項,鋼筋混凝土造,107年11月29日,十四層,
RPTPMLQJLHOFFBA18CA,,25.95,本共有部分之項目有：排煙室、緊急昇降機、供行動不便者使用昇降機、梯廳、安全梯（Ａ梯）、戶外安全梯（Ｂ梯）、無障礙廁所盥洗室、無障礙坡道、騎樓、進風管道、排風管道、樓梯間、電梯機房、消防水箱、不鏽鋼爬梯、防空避難室兼停車空間、機房、電錶室、發電機房、受電箱、台電配電場所、電梯間、垃圾儲存空間、機房（供電信使用）、安全梯（Ｂ梯）、水箱、消防泵浦室及蓄水池等２８項,鋼筋混凝土造,107年11月29日,十四層,
RPTRMLSJLHOFFBA58CA,,63.28,住家用,鋼筋混凝土造,107年11月29日,十四層,十三層 陽臺
RPTRMLSJLHOFFBA58CA,,14.01,本共有部分之項目有：排煙室、緊急昇降機、供行動不便者使用昇降機、梯廳、安全梯（Ａ梯）及戶外安全梯（Ｂ梯）等６項,鋼筋混凝土造,107年11月29日,十四層,
RPTRMLSJLHOFFBA58CA,,12.98,本共有部分之項目有：排煙室、緊急昇降機、供行動不便者使用昇降機、梯廳、安全梯（Ａ梯）、戶外安全梯（Ｂ梯）、無障礙廁所盥洗室、無障礙坡道、騎樓、進風管道、排風管道、樓梯間、電梯機房、消防水箱、不鏽鋼爬梯、防空避難室兼停車空間、機房、電錶室、發電機房、受電箱、台電配電場所、電梯間、垃圾儲存空間、機房（供電信使用）、安全梯（Ｂ梯）、水箱、消防泵浦室及蓄水池等２８項,鋼筋混凝土造,107年11月29日,十四層,
RPVOMLLKKHOFFCA87CA,8,64.05,住家用,鋼筋混凝土造,99年8月20日,十一層,七層 陽臺 雨遮
RPVOMLLKKHOFFCA87CA,8,29.76,本共有部分之項目有管委會使用空間、管理員室、停車空間、陽台、梯廳、雨遮、台電配電場、消防水箱、屋頂水箱、電信室、電表區、機房、丙梯、發電機室、丁梯、水箱、消防泵室、停車場排風等１８項。,鋼筋混凝土造,99年8月20日,十一層,
RPVOMLLKKHOFFCA87CA,8,37.04,本共有部分之項目有停車空間、防空避難室兼停車空間等２項。,鋼筋混凝土造,99年8月20日,十一層,
RPQPMLLKKHOFFCA47CA,36,92.73,住家用,鋼筋混凝土造,72年1月29日,五層,三層 陽臺
RPSPMLLKKHOFFCA67CA,8,119.77,住家用,鋼筋混凝土造,100年2月15日,五層,二層 陽臺 雨遮
RPSPMLLKKHOFFCA67CA,8,44.54,本共有部分之項目有：梯廳、雨遮、樓梯間、不銹鋼消防水箱、機械室、水箱、發電機室、消防機械室、電信機室、垃圾暫存空間、台電配電室及蓄水池等１２項。,鋼筋混凝土造,100年2月15日,五層,
RPSPMLLKKHOFFCA67CA,8,28.71,本共有部分之項目有：停車空間等１項。,鋼筋混凝土造,100年2月15日,五層,
RPWOMLLKKHOFFCA97CA,36,107.35,住家用,鋼筋混凝土造,72年3月31日,十四層,三層 四層 陽臺
RPWOMLLKKHOFFCA97CA,36,11.08,共有部分,鋼筋混凝土造,72年3月31日,十四層,
RPWOMLLKKHOFFCA97CA,36,2.84,共有部分,鋼筋混凝土造,72年3月31日,十四層,
RPQPMLMKKHOFFCA57CA,32,29.99,商業用,鋼筋混凝土造,76年2月14日,七層,一層 平台
RPQPMLMKKHOFFCA57CA,32,7.15,共有部分,鋼筋混凝土造,76年2月14日,七層,
RPQPMLMKKHOFFCA57CA,32,146.30,見使用執照,鋼筋混凝土造,76年2月14日,七層,地下層
RPQPMLMKKHOFFCA57CA,32,.71,共有部分,鋼筋混凝土造,76年2月14日,七層,
RPRNMLTKLHOFFBA18CA,6,105.38,住家用,鋼筋混凝土造,101年6月25日,十四層,二層 陽臺
RPRNMLTKLHOFFBA18CA,6,72.16,本件共有部分之項目共有：停車空間、梯廳、發電機房、台電配電室、進風機房、排風機房、機房（電信）、儲藏室、停車空間兼防空避難室、１／６汽車坡道、蓄水池、消防泵浦室、機房、社區遊憩設施、門廊、管理委員會、緊急昇降機、行動不便昇降設備、警衛室及中控設備室、排煙室、電表間、屋頂水箱、消防水箱、汽機車坡道、排氣墩、電梯機房等２６項。,鋼筋混凝土造,101年6月25日,十四層,
RPQQMLSJLHOFFBA18CA,,63.28,住家用,鋼筋混凝土造,107年11月29日,十四層,十一層 陽臺
RPQQMLSJLHOFFBA18CA,,14.01,本共有部分之項目有：排煙室、緊急昇降機、供行動不便者使用昇降機、梯廳、安全梯（Ａ梯）及戶外安全梯（Ｂ梯）等６項,鋼筋混凝土造,107年11月29日,十四層,
RPQQMLSJLHOFFBA18CA,,45.21,本共有部分之項目有：汽機車出入口、騎樓、車道、防空避難室兼停車空間及停車空間等５項,鋼筋混凝土造,107年11月29日,十四層,
RPQQMLSJLHOFFBA18CA,,12.98,本共有部分之項目有：排煙室、緊急昇降機、供行動不便者使用昇降機、梯廳、安全梯（Ａ梯）、戶外安全梯（Ｂ梯）、無障礙廁所盥洗室、無障礙坡道、騎樓、進風管道、排風管道、樓梯間、電梯機房、消防水箱、不鏽鋼爬梯、防空避難室兼停車空間、機房、電錶室、發電機房、受電箱、台電配電場所、電梯間、垃圾儲存空間、機房（供電信使用）、安全梯（Ｂ梯）、水箱、消防泵浦室及蓄水池等２８項,鋼筋混凝土造,107年11月29日,十四層,
RPOOMLPKKHOFFCA57CA,28,66.94,見使用執照,鋼筋混凝土造,80年6月18日,十三層,地下二層
RPUQMLSJLHOFFBA58CA,,119.34,住家用,鋼筋混凝土造,107年11月29日,十四層,十三層 陽臺
RPUQMLSJLHOFFBA58CA,,28.13,本共有部分之項目有：排煙室、緊急昇降機、供行動不便者使用昇降機、梯廳、安全梯（Ａ梯）及戶外安全梯（Ｂ梯）等６項,鋼筋混凝土造,107年11月29日,十四層,
RPUQMLSJLHOFFBA58CA,,45.21,本共有部分之項目有：汽機車出入口、騎樓、車道、防空避難室兼停車空間及停車空間等５項,鋼筋混凝土造,107年11月29日,十四層,
RPUQMLSJLHOFFBA58CA,,25.95,本共有部分之項目有：排煙室、緊急昇降機、供行動不便者使用昇降機、梯廳、安全梯（Ａ梯）、戶外安全梯（Ｂ梯）、無障礙廁所盥洗室、無障礙坡道、騎樓、進風管道、排風管道、樓梯間、電梯機房、消防水箱、不鏽鋼爬梯、防空避難室兼停車空間、機房、電錶室、發電機房、受電箱、台電配電場所、電梯間、垃圾儲存空間、機房（供電信使用）、安全梯（Ｂ梯）、水箱、消防泵浦室及蓄水池等２８項,鋼筋混凝土造,107年11月29日,十四層,
RPXPMLSJLHOFFBA78CA,,119.42,住家用,鋼筋混凝土造,107年11月29日,十四層,五層 陽臺
RPXPMLSJLHOFFBA78CA,,45.21,本共有部分之項目有：汽機車出入口、騎樓、車道、防空避難室兼停車空間及停車空間等５項,鋼筋混凝土造,107年11月29日,十四層,
RPXPMLSJLHOFFBA78CA,,28.03,本共有部分之項目有：排煙室、緊急昇降機、供行動不便者使用昇降機、梯廳、安全梯（Ａ梯）及戶外安全梯（Ｂ梯）等６項,鋼筋混凝土造,107年11月29日,十四層,
RPXPMLSJLHOFFBA78CA,,25.95,本共有部分之項目有：排煙室、緊急昇降機、供行動不便者使用昇降機、梯廳、安全梯（Ａ梯）、戶外安全梯（Ｂ梯）、無障礙廁所盥洗室、無障礙坡道、騎樓、進風管道、排風管道、樓梯間、電梯機房、消防水箱、不鏽鋼爬梯、防空避難室兼停車空間、機房、電錶室、發電機房、受電箱、台電配電場所、電梯間、垃圾儲存空間、機房（供電信使用）、安全梯（Ｂ梯）、水箱、消防泵浦室及蓄水池等２８項,鋼筋混凝土造,107年11月29日,十四層,
RPTPMLSJLHOFFBA38CA,,119.42,住家用,鋼筋混凝土造,107年11月29日,十四層,十層 陽臺
RPTPMLSJLHOFFBA38CA,,28.03,本共有部分之項目有：排煙室、緊急昇降機、供行動不便者使用昇降機、梯廳、安全梯（Ａ梯）及戶外安全梯（Ｂ梯）等６項,鋼筋混凝土造,107年11月29日,十四層,
RPTPMLSJLHOFFBA38CA,,45.21,本共有部分之項目有：汽機車出入口、騎樓、車道、防空避難室兼停車空間及停車空間等５項,鋼筋混凝土造,107年11月29日,十四層,
RPTPMLSJLHOFFBA38CA,,25.95,本共有部分之項目有：排煙室、緊急昇降機、供行動不便者使用昇降機、梯廳、安全梯（Ａ梯）、戶外安全梯（Ｂ梯）、無障礙廁所盥洗室、無障礙坡道、騎樓、進風管道、排風管道、樓梯間、電梯機房、消防水箱、不鏽鋼爬梯、防空避難室兼停車空間、機房、電錶室、發電機房、受電箱、台電配電場所、電梯間、垃圾儲存空間、機房（供電信使用）、安全梯（Ｂ梯）、水箱、消防泵浦室及蓄水池等２８項,鋼筋混凝土造,107年11月29日,十四層,
RPPOMLTKLHOFFBA08CA,1,103.15,一般事務所（Ｇ２）,鋼筋混凝土造,106年11月27日,十九層,三層 陽臺
RPPOMLTKLHOFFBA08CA,1,13.71,本共有部分之項目有梯廳、梯廳（排煙室）及雨遮等３項,鋼筋混凝土造,106年11月27日,十九層,
RPPOMLTKLHOFFBA08CA,1,27.03,本共有部分之項目有特別安全梯、儲藏室、梯廳、排煙室、行動不便者專用電梯、緊急昇降機、進風管道、排風管道、一般安全梯、管委會使用空間（入口門廳）、騎樓、信箱室、水箱、準備室、防災中心、高層建築物緩衝空間、發電機機械排風、發電機機械進風、配電箱、台電配電場所、電錶室、消防管道、自然排風管道、管理員室、消防幫浦室、水表室、雨遮、陽台、屋頂消防水箱、Ｂ梯、Ｄ梯、Ｆ梯、Ｇ梯、裝卸位、機電設備空間（垃圾處理室）、機車停車空間、行動不便者車位、管委會使用空間、防空避難室兼停車空間、電信室、一般安全梯（停獎專用梯）、發電機房、入口門廳及Ｈ梯等４４項,鋼筋混凝土造,106年11月27日,十九層,
RPPNMLOKLHOFFBA47CA,1,127.60,一般事務所（Ｇ２）,鋼筋混凝土造,106年11月27日,十九層,三層 陽臺
RPPNMLOKLHOFFBA47CA,1,17.14,本共有部分之項目有梯廳、梯廳（排煙室）及雨遮等３項,鋼筋混凝土造,106年11月27日,十九層,
RPPNMLOKLHOFFBA47CA,1,27.87,本共有部分之項目有汽車坡道、騎樓、停車空間、自然排風、車道、獎勵停車位、自設停車位及法定停車位等８項,鋼筋混凝土造,106年11月27日,十九層,
RPPNMLOKLHOFFBA47CA,1,34.31,本共有部分之項目有特別安全梯、儲藏室、梯廳、排煙室、行動不便者專用電梯、緊急昇降機、進風管道、排風管道、一般安全梯、管委會使用空間（入口門廳）、騎樓、信箱室、水箱、準備室、防災中心、高層建築物緩衝空間、發電機機械排風、發電機機械進風、配電箱、台電配電場所、電錶室、消防管道、自然排風管道、管理員室、消防幫浦室、水表室、雨遮、陽台、屋頂消防水箱、Ｂ梯、Ｄ梯、Ｆ梯、Ｇ梯、裝卸位、機電設備空間（垃圾處理室）、機車停車空間、行動不便者車位、管委會使用空間、防空避難室兼停車空間、電信室、一般安全梯（停獎專用梯）、發電機房、入口門廳及Ｈ梯等４４項,鋼筋混凝土造,106年11月27日,十九層,
RPQNMLTKKHOFFCA08CA,3,44.35,住家用,鋼骨造,105年6月2日,十二層,十層 陽臺 雨遮
RPQNMLTKKHOFFCA08CA,3,.28,停車空間,鋼骨造,105年6月2日,十二層,地下一層 地下二層 地下三層
RPQNMLTKKHOFFCA08CA,3,45.39,本共有項目有：車道、陽台、停車空間、防空避難室兼停車空間等４項。,鋼骨造,105年6月2日,十二層,
RPQNMLTKKHOFFCA08CA,3,24.15,本共有項目有：機車停車空間、空調管道、陽台、安全梯、Ｄ樓梯、Ｂ樓梯、１６人份一般昇降機、梯廳、１７人份緊急昇降機兼供行動不便者使用之電梯、排煙室、排煙管道、進風管道、Ａ樓梯、Ｃ樓梯、管委會使用空間、機房、門廳、通道、管理員室、樓梯間、一般昇降機、清水池、消防給水電氣管道、排煙、進風、消防水箱、水箱、電梯機房、停車場進風管道、電氣消防管道、排水管道、排風管道、發電機房、停車場排風管道、台電配電場所、受電箱室、給水管道、電信機房、消防幫浦室、消防水池、無障礙通路等４１項。,鋼骨造,105年6月2日,十二層,
RPQNMLTKKHOFFCA08CA,3,.02,本共有項目有：機車停車空間、空調管道、陽台、安全梯、Ｄ樓梯、Ｂ樓梯、１６人份一般昇降機、梯廳、１７人份緊急昇降機兼供行動不便者使用之電梯、排煙室、排煙管道、進風管道、Ａ樓梯、Ｃ樓梯、管委會使用空間、機房、門廳、通道、管理員室、樓梯間、一般昇降機、清水池、消防給水電氣管道、排煙、進風、消防水箱、水箱、電梯機房、停車場進風管道、電氣消防管道、排水管道、排風管道、發電機房、停車場排風管道、台電配電場所、受電箱室、給水管道、電信機房、消防幫浦室、消防水池、無障礙通路等４１項。,鋼骨造,105年6月2日,十二層,
RPQNMLTKKHOFFCA08CA,3,.60,本共有項目有：車道、陽台、停車空間、防空避難室兼停車空間等４項。,鋼骨造,105年6月2日,十二層,
RPWOMLLKKHOFFDA08CA,35,77.26,商業用,鋼筋混凝土造,72年11月1日,十二層,一層 平台 騎樓
RPWOMLLKKHOFFDA08CA,35,14.26,共有部分,鋼筋混凝土造,72年11月1日,十二層,
RPSOMLSKKHOFFCA28CA,,82.78,住家用,鋼筋混凝土造,107年12月19日,九層,六層 陽臺 雨遮
RPSOMLSKKHOFFCA28CA,,70.15,本共有部分之項目有發電機室排風口、發電機室進風口、機車停車空間、梯廳、（乙梯）戶外安全梯、停車場排、停車場進、無障礙電梯、（甲梯）戶外安全梯兼無障礙樓梯、垃圾室、陽台、無障礙汽車位（停車位編號２１）、門廳、室內通路、宅配室、汽車升降機、機電設備空間（水表室）、（甲梯）戶外安全梯、不鏽鋼消防水箱、機電設備空間、水箱、電梯機房、機電設備空間（緊急發電機室）、機電設備空間（排風機房）、（乙梯）安全梯、機電設備空間（電信室）、受電箱、電表、（甲梯）安全梯兼無障礙樓梯、機電設備空間（台電配電場所）、機電設備空間（水箱）、防空避難室、機電設備空間（消防機房）、停車空間（停車位編號１至２０號）等３４項。,鋼筋混凝土造,107年12月19日,九層,
RPROMLSKKHOFFCA18CA,,64.74,住家用,鋼筋混凝土造,107年12月19日,九層,六層 陽臺 雨遮
RPROMLSKKHOFFCA18CA,,62.07,本共有部分之項目有發電機室排風口、發電機室進風口、機車停車空間、梯廳、（乙梯）戶外安全梯、停車場排、停車場進、無障礙電梯、（甲梯）戶外安全梯兼無障礙樓梯、垃圾室、陽台、無障礙汽車位（停車位編號２１）、門廳、室內通路、宅配室、汽車升降機、機電設備空間（水表室）、（甲梯）戶外安全梯、不鏽鋼消防水箱、機電設備空間、水箱、電梯機房、機電設備空間（緊急發電機室）、機電設備空間（排風機房）、（乙梯）安全梯、機電設備空間（電信室）、受電箱、電表、（甲梯）安全梯兼無障礙樓梯、機電設備空間（台電配電場所）、機電設備空間（水箱）、防空避難室、機電設備空間（消防機房）、停車空間（停車位編號１至２０號）等３４項。,鋼筋混凝土造,107年12月19日,九層,
RPPPMLLKKHOFFDA47CA,,18.00,住家用,加強磚造,,三層,三層
RPTNMLMKKHOFFDA77CA,5,37.90,住家用,鋼筋混凝土造,103年5月30日,十一層,五層 陽臺
RPTNMLMKKHOFFDA77CA,5,17.09,本件共有部分之項目有：樓梯、陽臺、梯廳、管理員室、汽車升降機、機車升降機、供行動不便者使用電梯、雨遮、樓梯間、不鏽鋼消防水箱、水箱、電梯機房、機車停車空間、電表牆、機械式停車設備、台電配電室、電信機房、污水暫存槽、發電機房、消防機房及防空避難室等２１項。,鋼筋混凝土造,103年5月30日,十一層,
RPSOMLMKKHOFFDA77CA,49,22.10,住家用,加強磚造,59年1月28日,四層,二層 露台
RPURMLMKKHOFFDA28CA,,113.77,住家用,鋼筋混凝土造,,五層,四層 陽臺 露台
RPSOMLNKKHOFFDA87CA,45,78.05,住家用,鋼筋混凝土造,63年1月22日,四層,一層 平台
RPXNMLTKKHOFFDA88CA,38,89.86,住家用,鋼筋混凝土造,69年8月11日,五層,四層 陽臺
RPOOMLTKKHOFFDA08CA,,99.82,住家用,鋼筋混凝土造,,四層,三層 陽臺
RPRNMLOKKHOFFDA77CA,,145.34,集合住宅,鋼筋混凝土造,107年1月9日,十四層,九層 陽臺 雨遮
RPRNMLOKKHOFFDA77CA,,38.23,本共有部分之項目有管委會使用空間、管委會使用空間（一）、管委會使用空間（二）、陽臺、雨遮、梯廳、迎賓大廳、Ａ甲梯、Ａ乙梯、門廊（一）、門廊（三）、地下室排氣管道、地下室進氣管道、發電機室、消防設備室、機車停車空間、地下室專用梯、台電配電室、受電箱、設備機房、車道、管理員室、消防水池、機車道、電信室、發電機排氣管道及發電機進氣管道等２７項。,鋼筋混凝土造,107年1月9日,十四層,
RPRNMLOKKHOFFDA77CA,,25.77,本共有部分之項目有Ｂ乙梯室外梯、Ｂ甲梯室外梯、電梯Ｂ２、梯廳、電梯Ｂ１、無障礙電梯、走道、Ｂ電梯間、Ｂ棟水箱、機械房、水箱、Ｂ甲梯、Ｂ棟樓梯間及電梯Ｂ等１４項。,鋼筋混凝土造,107年1月9日,十四層,
RPRNMLOKKHOFFDA77CA,,.14,一般事務所,鋼筋混凝土造,107年1月9日,十四層,一層
RPRNMLOKKHOFFDA77CA,,.04,本共有部分之項目有管委會使用空間、管委會使用空間（一）、管委會使用空間（二）、陽臺、雨遮、梯廳、迎賓大廳、Ａ甲梯、Ａ乙梯、門廊（一）、門廊（三）、地下室排氣管道、地下室進氣管道、發電機室、消防設備室、機車停車空間、地下室專用梯、台電配電室、受電箱、設備機房、車道、管理員室、消防水池、機車道、電信室、發電機排氣管道及發電機進氣管道等２７項。,鋼筋混凝土造,107年1月9日,十四層,
RPRNMLOKKHOFFDA77CA,,.00,本共有部分之項目有電梯Ａ２、電梯Ａ１、緊急升降機、排煙室、無障礙電梯、機電管道間（１）、機電管道間（２）、機電管道間Ａ１、機電管道間Ａ２、梯廳兼排煙室、梯廳、地下室專用梯、Ａ乙梯、Ａ甲梯、雨遮、Ａ電梯間、水箱、機械房、Ａ棟樓梯間及Ａ棟水箱等２０項。,鋼筋混凝土造,107年1月9日,十四層,
RPRNMLOKKHOFFDA77CA,,.00,本共有部分之項目有Ｂ乙梯室外梯、Ｂ甲梯室外梯、電梯Ｂ２、梯廳、電梯Ｂ１、無障礙電梯、走道、Ｂ電梯間、Ｂ棟水箱、機械房、水箱、Ｂ甲梯、Ｂ棟樓梯間及電梯Ｂ等１４項。,鋼筋混凝土造,107年1月9日,十四層,
RPRNMLOKKHOFFDA77CA,,70.46,本共有部分之項目有停車空間、車道及防空避難室兼停車空間等３項。,鋼筋混凝土造,107年1月9日,十四層,
RPVPMLPLKHOFFDA58CA,,98.33,住家用,筋磚造,,二層,一層 二層 騎樓
RPQOMLLLKHOFFDA57CA,34,162.63,住家用,鋼筋混凝土造,73年7月16日,七層,四層 陽臺
RPQOMLLLKHOFFDA57CA,34,8.43,共有部分,鋼筋混凝土造,73年7月16日,七層,
RPQOMLLKKHOFFEA57CA,43,102.92,住家用,鋼筋混凝土造,65年1月3日,四層,四層
RPROMLLKKHOFFEA67CA,33,128.05,住家用,鋼筋混凝土造,74年8月19日,七層,六層 陽臺
RPROMLLKKHOFFEA67CA,33,22.43,共有部分,鋼筋混凝土造,74年8月19日,七層,
RPUNMLNKKHOFFEA08CA,4,120.13,一般事務所,鋼筋混凝土造,103年5月30日,二十七層,二層 陽臺 雨遮
