編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
RPUNMLNKLHOFFBG48CA,坡道平面,0,,
RPUNMLRLLHOFFBG98CA,坡道平面,0,,
RPRNMLSKLHOFFBG68CA,坡道平面,0,,
RPTNMLNKLHOFFBG38CA,坡道平面,0,,
RPQNMLKLLHOFFBG87CA,坡道平面,0,,
RPVNMLKKNHOFFBG48CA,坡道平面,0,,
RPTOMLRKOHOFFBG56CA,一樓平面,0,,
RPRNMLPKLHOFFAG28CA,一樓平面,0,,
RPWNMLTLLHOFFBG76CA,坡道平面,1080000,42.93,
RPWNMLTLLHOFFBG76CA,坡道平面,1080000,42.93,
RPXQMLTKLHOFFBG07CA,坡道平面,0,,
RPROMLLLLHOFFBG18CA,坡道平面,1000000,31.40,
RPTNMLQLLHOFFAG68CA,一樓平面,0,,
RPOOMLRLLHOFFBG48CA,坡道平面,0,,
RPRNMLRLLHOFFAG58CA,升降機械,0,,
RPXNMLRLLHOFFAG56CA,坡道平面,0,,
RPXNMLLLLHOFFAG58CA,一樓平面,0,,
RPXNMLQKMHOFFAG09CA,一樓平面,0,,
RPTOMLRLLHOFFBG98CA,坡道平面,0,25.78,
RPPNMLTLLHOFFAG58CA,坡道平面,0,,
RPPNMLRKMHOFFBG48CA,坡道平面,0,,
RPQNMLLMLHOFFBG08CA,坡道平面,1200000,31.40,
RPROMLLJMHOFFAG18EA,坡道平面,1100000,,
RPROMLLJMHOFFAG18EA,坡道平面,1100000,,
RPROMLLJMHOFFAG18EA,坡道平面,1100000,,
RPROMLLJMHOFFAG18EA,坡道平面,1100000,,
RPROMLLJMHOFFAG18EA,坡道平面,1100000,,
RPROMLLJMHOFFAG18EA,坡道平面,1100000,,
RPROMLLJMHOFFAG18EA,坡道平面,1100000,,
RPROMLLJMHOFFAG18EA,坡道平面,1100000,,
RPROMLLJMHOFFAG18EA,坡道平面,1100000,,
RPROMLKKMHOFFBG08CA,坡道平面,800000,52.96,
RPPNMLNJMHOFFBG97CA,坡道平面,0,,
RPVNMLLKOHOFFAG78EA,坡道平面,1250000,35.52,
RPXNMLMKMHOFFAG68CA,一樓平面,0,,
RPWNMLLKOHOFFAG88EA,坡道平面,1400000,35.52,
RPXNMLLKOHOFFAG98EA,坡道平面,1500000,35.52,
RPOOMLLKOHOFFAG18EA,坡道平面,1350000,35.52,
RPPOMLLKOHOFFAG28EA,坡道平面,1250000,34.37,
RPQOMLLKOHOFFAG38EA,坡道平面,1350000,35.52,
RPWOMLLKOHOFFAG98EA,坡道平面,1350000,35.52,
RPRQMLLKOHOFFAG68EA,坡道平面,1350000,35.52,
RPVOMLLKOHOFFAG88EA,坡道平面,1350000,35.52,
RPROMLLKOHOFFAG48EA,坡道平面,1350000,35.52,
RPSOMLLKOHOFFAG58EA,坡道平面,1350000,35.52,
RPTOMLLKOHOFFAG68EA,坡道平面,1400000,35.52,
RPPNMLTKMHOFFBG68CA,坡道機械,0,,
RPVNMLLKMHOFFBG48CA,坡道平面,0,,
RPVNMLLKMHOFFBG48CA,坡道平面,0,,
RPQOMLPKMHOFFBG48CA,坡道平面,0,,
RPXNMLSKMHOFFBG76CA,坡道平面,0,,
RPTNMLMKMHOFFAG28CA,一樓平面,0,,
RPWNMLRKMHOFFBG56CA,坡道平面,1100000,52.96,
RPWNMLRKMHOFFBG56CA,坡道平面,1100000,52.96,
RPTPMLLKOHOFFAG78EA,坡道平面,1250000,35.52,
RPXOMLLKOHOFFAG09EA,坡道平面,1350000,35.52,
RPUPMLLKOHOFFAG88EA,坡道平面,1450000,35.52,
RPVPMLLKOHOFFAG98EA,坡道平面,1350000,35.52,
RPTOMLTKMHOFFBG56CA,一樓平面,0,,
RPPNMLRKMHOFFAG38CA,坡道平面,0,,
RPWPMLLKOHOFFAG09EA,坡道平面,1350000,35.52,
RPOPMLMJNHOFFBG08CA,坡道平面,600000,,
RPPPMLLKOHOFFAG18CA,坡道平面,1250000,35.52,
RPVNMLRKMHOFFAG98CA,一樓平面,0,,
RPWNMLLJNHOFFAG48CA,坡道機械,0,,
RPVOMLQLMHOFFBG56CA,坡道平面,750000,13.84,
RPRNMLNJNHOFFAG18CA,一樓平面,0,,
RPPNMLNLMHOFFAG08CA,一樓平面,0,,
RPRNMLLJNHOFFBG08CA,坡道平面,0,,
RPRNMLNLMHOFFAG28CA,一樓平面,0,,
RPXNMLSKMHOFFAG66CA,升降機械,0,,
RPRNMLOLMHOFFAG38CA,坡道平面,0,,
RPVNMLNLMHOFFBG78CA,坡道平面,0,,
RPSNMLNJNHOFFBG38CA,坡道平面,800000,24.80,
RPXPMLLJNHOFFBG88CA,坡道平面,1100000,52.96,
RPXPMLLKOHOFFAG56EA,坡道平面,1400000,35.52,
RPOQMLLKOHOFFAG38EA,坡道平面,1350000,35.52,
RPXNMLQJNHOFFBG56CA,坡道平面,1100000,52.96,
RPUNMLRJNHOFFBG98CA,坡道平面,1100000,52.96,
RPPQMLLKOHOFFAG48EA,坡道平面,1500000,35.52,
RPQPMLLKOHOFFAG28CA,坡道平面,1400000,35.52,
RPVQMLLKOHOFFAG88CA,坡道平面,1250000,35.52,
RPPOMLOKNHOFFBG38CA,坡道平面,0,,
RPPNMLOKOHOFFAG28CA,坡道平面,0,,
RPPNMLOKOHOFFAG28CA,坡道平面,0,,
RPTNMLQJNHOFFBG78CA,坡道平面,0,,
RPTNMLSJNHOFFBG98CA,一樓平面,0,,
RPSNMLNKQHOFFBG78CA,一樓平面,0,,
RPPOMLLLNHOFFAG08CA,坡道平面,0,,
RPUNMLKKNHOFFBG38CA,坡道平面,0,,
RPUNMLSJNHOFFBG09CA,坡道平面,0,,
RPUNMLSJNHOFFBG09CA,坡道平面,0,,
RPTOMLSJNHOFFBG09CA,坡道平面,0,,
RPRNMLKKNHOFFBG28EA,坡道平面,0,,
RPWOMLTLNHOFFBG07CA,坡道平面,1000000,60.04,
RPTNMLOLNHOFFBG78CA,坡道平面,1000000,60.04,
RPVOMLOJOHOFFBG98CA,坡道平面,1000000,60.04,
RPWOMLOJOHOFFBG09CA,坡道平面,900000,60.04,
RPOOMLRKNHOFFBG58CA,坡道平面,0,,
RPTNMLPKNHOFFBG78CA,坡道平面,0,,
RPSPMLOKNHOFFBG78CA,升降機械,0,,
RPXOMLOKNHOFFAG09CA,坡道平面,0,,
RPWNMLNJOHOFFAG78CA,坡道平面,0,26.17,
RPUOMLOJOHOFFBG88CA,坡道平面,1000000,60.04,
RPQPMLLJOHOFFBG28CA,坡道平面,1100000,60.04,
RPXOMLLJOHOFFBG88CA,坡道平面,1000000,60.04,
RPVOMLLJOHOFFBG68CA,坡道平面,1000000,60.04,
RPOOMLLJOHOFFBG97CA,坡道平面,1000000,60.04,
RPTOMLLJOHOFFBG48CA,坡道平面,900000,60.04,
RPSOMLOJOHOFFBG68CA,坡道平面,800000,60.04,
RPTOMLOJOHOFFBG78CA,坡道平面,800000,60.04,
RPROMLOJOHOFFBG58CA,坡道平面,1100000,60.04,
